GS_ID_A,GS_ID_B,overlap,szymkiewicz_simpson,jaccard,npmi,size_a,size_b,union,composite
GEX119090,GEX121312,12,1.0,0.46153846,0.9095833,26,12,26,0.8923077
GEX000313,GEX104027,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX000313,GEX018918,27,1.0,1.0,1.0,27,27,27,1.0
GEX000313,GEX056386,8,1.0,0.2962963,0.8641941,27,8,27,0.85925925
GEX000313,GEX123309,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX000313,GEX112560,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX003529,GEX014049,26,0.962963,0.5,0.9085305,27,51,52,0.87037045
GEX003529,GEX035534,26,0.962963,0.4642857,0.8988229,27,55,56,0.86322755
GEX003529,GEX014022,27,1.0,0.421875,0.8885021,27,64,64,0.88437504
GEX013073,GEX025443,27,1.0,1.0,1.0,27,27,27,1.0
GEX014353,GEX064243,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX014353,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX014353,GEX117414,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX018918,GEX104027,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX018918,GEX056386,8,1.0,0.2962963,0.8641941,27,8,27,0.85925925
GEX018918,GEX123309,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX018918,GEX112560,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX021638,GEX077989,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX021638,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX023312,GEX064243,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX023312,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX023312,GEX077989,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX028455,GEX064243,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX028455,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX055343,GEX071222,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX055343,GEX079080,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX062215,GEX098358,27,1.0,1.0,1.0,27,27,27,1.0
GEX066377,GEX091904,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX066377,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX066377,GEX103403,15,0.9375,0.53571427,0.9216733,27,16,28,0.85714287
GEX072017,GEX117414,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX072017,GEX077989,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX072017,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX074771,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX074771,GEX077989,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX075113,GEX113486,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX075113,GEX077989,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX075113,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX083291,GEX083335,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX083291,GEX117414,9,1.0,0.33333334,0.8757097,27,9,27,0.8666667
GEX111479,GEX121734,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX111479,GEX123309,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX111479,GEX112560,7,1.0,0.25925925,0.85149974,27,7,27,0.8518519
GEX008446,GEX117414,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX008446,GEX077989,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX010867,GEX091904,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX010867,GEX123111,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX010867,GEX064243,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX010867,GEX099851,15,1.0,0.53571427,0.92505586,28,15,28,0.9071429
GEX010867,GEX090939,22,0.9166667,0.73333335,0.9586957,28,24,30,0.88
GEX010867,GEX077989,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX010867,GEX083335,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX010867,GEX080615,17,0.9444444,0.5862069,0.93220246,28,18,29,0.87279695
GEX010867,GEX023043,21,0.95454544,0.7241379,0.9581818,28,22,29,0.90846395
GEX010867,GEX104443,15,0.9375,0.51724136,0.9173065,28,16,29,0.8534483
GEX010867,GEX011939,25,0.89285713,0.78125,0.9665173,28,29,32,0.87053573
GEX010867,GEX103403,15,0.9375,0.51724136,0.9173065,28,16,29,0.8534483
GEX010867,GEX087934,25,0.89285713,0.7352941,0.9579862,28,31,34,0.8613446
GEX010867,GEX085040,22,0.95652175,0.7586207,0.9640523,28,23,29,0.9169416
GEX035535,GEX087043,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX035535,GEX038670,15,1.0,0.53571427,0.92505586,28,15,28,0.9071429
GEX035535,GEX121734,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX104027,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX050766,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX047513,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX099680,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX056386,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX035535,GEX054287,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX096578,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX035535,GEX046260,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX067114,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX035535,GEX036444,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX035535,GEX108874,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX123309,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX092596,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX035535,GEX071222,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX079080,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX103713,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX055308,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX035535,GEX112560,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX048069,GEX091904,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX048069,GEX123111,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX048069,GEX064243,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX048069,GEX099851,15,1.0,0.53571427,0.92505586,28,15,28,0.9071429
GEX048069,GEX077989,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX048069,GEX083335,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX048069,GEX104443,15,0.9375,0.51724136,0.9173065,28,16,29,0.8534483
GEX048248,GEX091904,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX048248,GEX090280,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX048248,GEX064243,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX048248,GEX083335,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX055534,GEX102876,28,1.0,1.0,1.0,28,28,28,1.0
GEX080424,GEX123111,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX080424,GEX083335,7,1.0,0.25,0.8474991,28,7,28,0.85
GEX080424,GEX117414,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX080424,GEX090280,9,1.0,0.32142857,0.87159526,28,9,28,0.8642857
GEX080424,GEX104443,15,0.9375,0.51724136,0.9173065,28,16,29,0.8534483
GEX095459,GEX123111,8,1.0,0.2857143,0.86013377,28,8,28,0.85714287
GEX095459,GEX099851,15,1.0,0.53571427,0.92505586,28,15,28,0.9071429
GEX002095,GEX056386,8,1.0,0.27586207,0.85621595,29,8,29,0.8551724
GEX003394,GEX096449,8,1.0,0.27586207,0.85621595,29,8,29,0.8551724
GEX003394,GEX086477,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX003758,GEX027669,10,1.0,0.3448276,0.878092,29,10,29,0.8689655
GEX011939,GEX106131,22,0.9166667,0.7096774,0.95427907,29,24,31,0.8752688
GEX011939,GEX091904,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX011939,GEX123111,8,1.0,0.27586207,0.85621595,29,8,29,0.8551724
GEX011939,GEX090280,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX011939,GEX064243,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX011939,GEX099851,15,1.0,0.51724136,0.9208423,29,15,29,0.9034483
GEX011939,GEX090939,22,0.9166667,0.7096774,0.95427907,29,24,31,0.8752688
GEX011939,GEX077989,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX011939,GEX080615,17,0.9444444,0.56666666,0.92792463,29,18,30,0.8688889
GEX011939,GEX023043,21,0.95454544,0.7,0.9537909,29,22,30,0.90363634
GEX011939,GEX104443,15,0.9375,0.5,0.913093,29,16,30,0.85
GEX011939,GEX103403,15,0.9375,0.5,0.913093,29,16,30,0.85
GEX011939,GEX085040,22,0.95652175,0.73333335,0.9596357,29,23,30,0.91188407
GEX019277,GEX064243,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX019277,GEX117414,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX053741,GEX077989,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX074954,GEX117414,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX074954,GEX077989,9,1.0,0.31034482,0.8676253,29,9,29,0.86206895
GEX074954,GEX121312,12,1.0,0.41379312,0.8968135,29,12,29,0.8827586
GEX004106,GEX030932,30,1.0,1.0,1.0,30,30,30,1.0
GEX006984,GEX087043,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX114416,10,1.0,0.33333334,0.8742103,30,10,30,0.8666667
GEX006984,GEX078561,12,1.0,0.4,0.892849,30,12,30,0.88
GEX006984,GEX096449,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX038670,15,1.0,0.5,0.91677165,30,15,30,0.90000004
GEX006984,GEX095542,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX056386,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX096578,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX114743,10,1.0,0.33333334,0.8742103,30,10,30,0.8666667
GEX006984,GEX067114,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX036444,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX006984,GEX086477,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX006984,GEX092596,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX024765,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX056517,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX006984,GEX036408,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX007227,GEX064243,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX011260,GEX064243,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX015714,GEX087043,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX015714,GEX096449,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX015714,GEX038670,15,1.0,0.5,0.91677165,30,15,30,0.90000004
GEX015714,GEX056386,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX015714,GEX096578,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX015714,GEX080930,13,1.0,0.43333334,0.90128523,30,13,30,0.88666666
GEX015714,GEX067114,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX015714,GEX036444,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX015714,GEX086477,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX015714,GEX092596,8,1.0,0.26666668,0.852431,30,8,30,0.85333335
GEX024182,GEX024585,10,1.0,0.33333334,0.8742103,30,10,30,0.8666667
GEX042778,GEX063678,30,1.0,1.0,1.0,30,30,30,1.0
GEX052284,GEX117414,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX052284,GEX064243,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX052284,GEX077989,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX052284,GEX121312,12,1.0,0.4,0.892849,30,12,30,0.88
GEX059419,GEX117414,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX059419,GEX064243,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX059419,GEX077989,9,1.0,0.3,0.86378986,30,9,30,0.86
GEX062607,GEX072532,28,0.93333334,0.68292683,0.94803417,30,39,41,0.883252
GEX020418,GEX087043,8,1.0,0.2580645,0.84877014,31,8,31,0.8516129
GEX041246,GEX077989,9,1.0,0.29032257,0.86008024,31,9,31,0.85806453
GEX044491,GEX064243,9,1.0,0.29032257,0.86008024,31,9,31,0.85806453
GEX055974,GEX074000,31,1.0,1.0,1.0,31,31,31,1.0
GEX087934,GEX090656,30,0.9677419,0.625,0.93690467,31,47,48,0.8991935
GEX087934,GEX091904,9,1.0,0.29032257,0.86008024,31,9,31,0.85806453
GEX087934,GEX123111,8,1.0,0.2580645,0.84877014,31,8,31,0.8516129
GEX087934,GEX099851,15,1.0,0.48387095,0.91283447,31,15,31,0.8967742
GEX087934,GEX090939,22,0.9166667,0.6666667,0.94588524,31,24,33,0.8666667
GEX109503,GEX114061,21,0.95454544,0.65625,0.9454459,31,22,32,0.8948864
GEX114449,GEX117058,10,1.0,0.32258064,0.8704559,31,10,31,0.86451614
GEX004105,GEX030931,32,1.0,1.0,1.0,32,32,32,1.0
GEX023960,GEX114743,10,1.0,0.3125,0.86682075,32,10,32,0.8625
GEX023960,GEX036408,8,1.0,0.25,0.8452255,32,8,32,0.85
GEX032741,GEX064243,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX032741,GEX117414,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX040833,GEX064243,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX040833,GEX117414,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX042122,GEX117414,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX057189,GEX091904,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX057189,GEX123111,8,1.0,0.25,0.8452255,32,8,32,0.85
GEX057189,GEX064243,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX057189,GEX099851,15,1.0,0.46875,0.90902233,32,15,32,0.89375
GEX057189,GEX117414,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX057189,GEX090280,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX057189,GEX100083,24,0.96,0.72727275,0.9581963,32,25,33,0.91345453
GEX057189,GEX077989,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX073610,GEX091904,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX073610,GEX123111,8,1.0,0.25,0.8452255,32,8,32,0.85
GEX073610,GEX099851,15,1.0,0.46875,0.90902233,32,15,32,0.89375
GEX073610,GEX077989,9,1.0,0.28125,0.85648835,32,9,32,0.85625
GEX081234,GEX095542,8,1.0,0.25,0.8452255,32,8,32,0.85
GEX098114,GEX114743,10,1.0,0.3125,0.86682075,32,10,32,0.8625
GEX008304,GEX117414,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX008304,GEX077989,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX013961,GEX017630,33,1.0,1.0,1.0,33,33,33,1.0
GEX015507,GEX117414,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX015507,GEX064243,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX015507,GEX077989,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX015507,GEX121312,12,1.0,0.36363637,0.8817035,33,12,33,0.8727273
GEX040835,GEX091904,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX055465,GEX091904,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX055465,GEX064243,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX055465,GEX099851,15,1.0,0.45454547,0.90532744,33,15,33,0.8909091
GEX055465,GEX077989,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX098656,GEX117414,9,1.0,0.27272728,0.853007,33,9,33,0.8545455
GEX013072,GEX025444,34,1.0,1.0,1.0,34,34,34,1.0
GEX041125,GEX043216,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX058847,GEX064243,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX063075,GEX117414,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX063075,GEX090280,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX063075,GEX064243,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX064758,GEX077989,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX072891,GEX099851,15,1.0,0.44117647,0.90174294,34,15,34,0.88823533
GEX072891,GEX090280,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX072891,GEX077989,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX087725,GEX103349,34,1.0,1.0,1.0,34,34,34,1.0
GEX094732,GEX117414,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX115791,GEX117414,9,1.0,0.2647059,0.84962964,34,9,34,0.8529412
GEX026977,GEX064243,9,1.0,0.25714287,0.8463502,35,9,35,0.85142857
GEX053585,GEX091904,9,1.0,0.25714287,0.8463502,35,9,35,0.85142857
GEX053585,GEX064243,9,1.0,0.25714287,0.8463502,35,9,35,0.85142857
GEX053585,GEX077989,9,1.0,0.25714287,0.8463502,35,9,35,0.85142857
GEX021797,GEX064243,9,1.0,0.25,0.84316313,36,9,36,0.85
GEX021797,GEX077989,9,1.0,0.25,0.84316313,36,9,36,0.85
GEX036350,GEX036957,20,0.95238096,0.5405405,0.9208295,36,21,37,0.8700129
GEX036350,GEX064243,9,1.0,0.25,0.84316313,36,9,36,0.85
GEX048370,GEX098800,36,1.0,1.0,1.0,36,36,36,1.0
GEX079220,GEX117414,9,1.0,0.25,0.84316313,36,9,36,0.85
GEX079220,GEX090280,9,1.0,0.25,0.84316313,36,9,36,0.85
GEX013962,GEX017629,37,1.0,1.0,1.0,37,37,37,1.0
GEX044414,GEX114743,10,1.0,0.27027026,0.85019755,37,10,37,0.8540541
GEX044414,GEX044752,11,1.0,0.2972973,0.8595781,37,11,37,0.85945946
GEX067204,GEX112623,12,1.0,0.3243243,0.86832434,37,12,37,0.8648649
GEX067204,GEX114416,10,1.0,0.27027026,0.85019755,37,10,37,0.8540541
GEX067204,GEX112685,11,1.0,0.2972973,0.8595781,37,11,37,0.85945946
GEX067204,GEX122138,10,1.0,0.27027026,0.85019755,37,10,37,0.8540541
GEX067204,GEX107724,10,1.0,0.27027026,0.85019755,37,10,37,0.8540541
GEX067204,GEX093626,10,1.0,0.27027026,0.85019755,37,10,37,0.8540541
GEX096297,GEX117058,10,1.0,0.27027026,0.85019755,37,10,37,0.8540541
GEX115609,GEX122138,10,1.0,0.27027026,0.85019755,37,10,37,0.8540541
GEX117617,GEX122138,10,1.0,0.27027026,0.85019755,37,10,37,0.8540541
GEX030585,GEX121312,12,1.0,0.31578946,0.86520576,38,12,38,0.8631579
GEX033611,GEX114743,10,1.0,0.2631579,0.8471441,38,10,38,0.85263157
GEX033611,GEX044752,11,1.0,0.28947368,0.8564909,38,11,38,0.8578948
GEX059203,GEX099851,15,1.0,0.39473686,0.8883877,38,15,38,0.8789474
GEX000188,GEX036050,40,1.0,1.0,1.0,40,40,40,1.0
GEX000314,GEX018917,40,1.0,1.0,1.0,40,40,40,1.0
GEX014023,GEX014050,23,0.9583333,0.5609756,0.9245717,40,24,41,0.8788618
GEX014023,GEX114743,10,1.0,0.25,0.8412711,40,10,40,0.85
GEX058795,GEX104343,14,1.0,0.35,0.8749803,40,14,40,0.87
GEX075823,GEX114743,10,1.0,0.25,0.8412711,40,10,40,0.85
GEX108141,GEX114743,10,1.0,0.25,0.8412711,40,10,40,0.85
GEX040496,GEX121649,27,0.9310345,0.627907,0.9368005,41,29,43,0.870409
GEX042779,GEX063677,41,1.0,1.0,1.0,41,41,41,1.0
GEX025570,GEX034599,43,1.0,1.0,1.0,43,43,43,1.0
GEX005383,GEX022448,44,1.0,1.0,1.0,44,44,44,1.0
GEX028358,GEX080930,13,1.0,0.29545453,0.856075,44,13,44,0.8590909
GEX028358,GEX038670,15,1.0,0.3409091,0.8707846,44,15,44,0.8681818
GEX063612,GEX076326,44,1.0,1.0,1.0,44,44,44,1.0
GEX041382,GEX056802,45,1.0,1.0,1.0,45,45,45,1.0
GEX002222,GEX019242,46,1.0,1.0,1.0,46,46,46,1.0
GEX046489,GEX071319,46,1.0,1.0,1.0,46,46,46,1.0
GEX090656,GEX099851,15,1.0,0.31914893,0.8628648,47,15,47,0.8638298
GEX090656,GEX104343,14,1.0,0.29787233,0.85577536,47,14,47,0.8595745
GEX090656,GEX104443,16,1.0,0.34042552,0.86960363,47,16,47,0.86808515
GEX024910,GEX078561,12,1.0,0.25,0.83788687,48,12,48,0.85
GEX024910,GEX080930,13,1.0,0.27083334,0.84580374,48,13,48,0.8541667
GEX024910,GEX104239,13,1.0,0.27083334,0.84580374,48,13,48,0.8541667
GEX024910,GEX038670,15,1.0,0.3125,0.86033684,48,15,48,0.8625
GEX016991,GEX078043,49,1.0,1.0,1.0,49,49,49,1.0
GEX061589,GEX097828,49,1.0,1.0,1.0,49,49,49,1.0
GEX081923,GEX090550,49,1.0,1.0,1.0,49,49,49,1.0
GEX120139,GEX123412,13,1.0,0.26530612,0.8433698,49,13,49,0.85306126
GEX059029,GEX097819,50,1.0,1.0,1.0,50,50,50,1.0
GEX065657,GEX103926,14,1.0,0.28,0.84840685,50,14,50,0.856
GEX078174,GEX115718,50,1.0,1.0,1.0,50,50,50,1.0
GEX088247,GEX098193,41,0.8913044,0.74545455,0.9571854,50,46,55,0.86213446
GEX110442,GEX123412,13,1.0,0.26,0.84098494,50,13,50,0.852
GEX008755,GEX104343,14,1.0,0.27450982,0.8460486,51,14,51,0.85490197
GEX014049,GEX035534,46,0.9019608,0.76666665,0.9608922,51,55,60,0.874902
GEX037596,GEX053867,48,0.9230769,0.55813956,0.9140891,52,82,86,0.8500895
GEX020806,GEX099851,15,1.0,0.28301886,0.8484387,53,15,53,0.8566038
GEX020806,GEX104343,14,1.0,0.26415095,0.8414678,53,14,53,0.8528302
GEX020806,GEX104443,16,1.0,0.3018868,0.85506487,53,16,53,0.8603774
GEX055973,GEX074001,56,1.0,1.0,1.0,56,56,56,1.0
GEX009814,GEX015713,27,0.96428573,0.46551725,0.8987682,57,28,58,0.86453205
GEX047442,GEX064334,45,0.9183673,0.7258065,0.95311826,58,49,62,0.87985516
GEX047442,GEX072780,36,0.972973,0.6101695,0.93233097,58,37,59,0.9004123
GEX011085,GEX028304,59,1.0,1.0,1.0,59,59,59,1.0
GEX004255,GEX014770,63,1.0,1.0,1.0,63,63,63,1.0
GEX027835,GEX053331,63,1.0,1.0,1.0,63,63,63,1.0
GEX034983,GEX058400,63,1.0,1.0,1.0,63,63,63,1.0
GEX067602,GEX086292,58,0.9206349,0.85294116,0.9762921,63,63,68,0.9070962
GEX086292,GEX098445,62,0.984127,0.35428572,0.848329,63,174,175,0.85815877
GEX014022,GEX014049,46,0.9019608,0.6666667,0.939866,64,51,69,0.85490197
GEX046111,GEX049484,64,1.0,1.0,1.0,64,64,64,1.0
GEX059168,GEX109857,63,0.95454544,0.61764705,0.9276813,66,99,102,0.8871658
GEX027252,GEX030687,38,0.9268293,0.54285717,0.91308063,67,41,70,0.85003483
GEX083595,GEX086541,68,1.0,1.0,1.0,68,68,68,1.0
GEX008680,GEX029797,68,0.9714286,0.39766082,0.86219656,70,169,171,0.856675
GEX001622,GEX036009,75,1.0,1.0,1.0,75,75,75,1.0
GEX021092,GEX030695,75,1.0,0.9259259,0.9885455,75,81,81,0.9851852
GEX034982,GEX058399,76,1.0,1.0,1.0,76,76,76,1.0
GEX006359,GEX034351,78,1.0,1.0,1.0,78,78,78,1.0
GEX024869,GEX033611,38,1.0,0.475,0.89938253,80,38,80,0.895
GEX001288,GEX117512,81,1.0,1.0,1.0,81,81,81,1.0
GEX009834,GEX097114,83,1.0,1.0,1.0,83,83,83,1.0
GEX114199,GEX116039,31,1.0,0.37349397,0.8704536,83,31,83,0.8746988
GEX037595,GEX053866,81,0.9529412,0.5225806,0.8989691,85,151,155,0.8668691
GEX059030,GEX097818,85,1.0,1.0,1.0,85,85,85,1.0
GEX053294,GEX060547,86,1.0,1.0,1.0,86,86,86,1.0
GEX012683,GEX043817,89,1.0,1.0,1.0,89,89,89,1.0
GEX092174,GEX093017,72,0.9,0.6666667,0.93581545,100,80,108,0.8533333
GEX036814,GEX086292,61,0.96825397,0.5809524,0.9196995,103,63,105,0.8907937
GEX036814,GEX067602,62,0.984127,0.59615386,0.9242174,103,63,104,0.90653235
GEX080095,GEX085021,96,0.93203884,0.6530612,0.9308285,103,140,147,0.87624335
GEX022662,GEX097589,107,1.0,1.0,1.0,107,107,107,1.0
GEX064335,GEX081883,99,0.9,0.73333335,0.9486861,110,124,135,0.8666667
GEX081655,GEX117220,110,1.0,1.0,1.0,110,110,110,1.0
GEX098217,GEX118311,110,1.0,1.0,1.0,110,110,110,1.0
GEX047073,GEX062403,88,0.9263158,0.7457627,0.9529296,111,95,118,0.89020514
GEX055535,GEX102875,112,1.0,1.0,1.0,112,112,112,1.0
GEX072898,GEX092174,92,0.92,0.76666665,0.95700496,112,100,120,0.88933337
GEX000543,GEX083276,113,1.0,1.0,1.0,113,113,113,1.0
GEX070880,GEX073560,115,1.0,1.0,1.0,115,115,115,1.0
GEX061328,GEX119752,116,1.0,1.0,1.0,116,116,116,1.0
GEX009179,GEX098274,117,1.0,1.0,1.0,117,117,117,1.0
GEX019831,GEX029796,109,0.90833336,0.7032258,0.9409596,120,144,155,0.86731184
GEX027194,GEX062246,121,1.0,1.0,1.0,121,121,121,1.0
GEX098218,GEX118312,126,1.0,0.992126,0.998725,126,127,127,0.99842525
GEX027834,GEX053330,128,1.0,1.0,1.0,128,128,128,1.0
GEX061590,GEX097829,128,1.0,1.0,1.0,128,128,128,1.0
GEX052477,GEX073434,130,1.0,1.0,1.0,130,130,130,1.0
GEX054247,GEX117921,53,0.96363634,0.3955224,0.86561716,132,55,134,0.85001355
GEX054247,GEX072532,39,1.0,0.29545453,0.83462876,132,39,132,0.8590909
GEX019830,GEX029797,121,0.9029851,0.66483516,0.9301088,134,169,182,0.85535514
GEX085334,GEX092174,92,0.92,0.64788735,0.92947555,134,100,142,0.86557746
GEX011086,GEX028303,142,1.0,1.0,1.0,142,142,142,1.0
GEX038042,GEX048992,147,1.0,0.37692308,0.8386149,147,390,390,0.8753846
GEX002198,GEX002743,148,1.0,1.0,1.0,148,148,148,1.0
GEX037740,GEX038479,50,1.0,0.33333334,0.8457933,150,50,150,0.8666667
GEX041383,GEX056801,152,1.0,1.0,1.0,152,152,152,1.0
GEX004254,GEX014771,157,1.0,1.0,1.0,157,157,157,1.0
