label,gs_id,degree_centrality,betweenness_centrality,closeness_centrality
A8 (full),GEX031877,1.0,0.00015149,1.0
A8 (full),GEX032200,1.0,0.00015149,1.0
A8 (full),GEX123922,1.0,0.00015149,1.0
A8 (full),GEX024041,1.0,0.00015149,1.0
A8 (full),GEX054991,1.0,0.00015149,1.0
A8 (full),GEX006295,1.0,0.00015149,1.0
A8 (full),GEX009143,1.0,0.00015149,1.0
A8 (full),GEX015592,1.0,0.00015149,1.0
A8 (full),GEX019277,1.0,0.00015149,1.0
A8 (full),GEX025072,1.0,0.00015149,1.0
A8 (full),GEX057711,1.0,0.00015149,1.0
A8 (full),GEX072728,1.0,0.00015149,1.0
A8 (full),GEX081230,1.0,0.00015149,1.0
A8 (full),GEX083291,1.0,0.00015149,1.0
A8 (full),GEX087861,1.0,0.00015149,1.0
A8 (full),GEX095459,1.0,0.00015149,1.0
A8 (full),GEX101576,1.0,0.00015149,1.0
A8 (full),GEX102509,1.0,0.00015149,1.0
A8 (full),GEX108689,1.0,0.00015149,1.0
A8 (full),GEX004105,1.0,0.00015149,1.0
A8 (full),GEX014353,1.0,0.00015149,1.0
A8 (full),GEX028455,1.0,0.00015149,1.0
A8 (full),GEX029154,1.0,0.00015149,1.0
A8 (full),GEX030585,1.0,0.00015149,1.0
A8 (full),GEX030931,1.0,0.00015149,1.0
A8 (full),GEX031997,1.0,0.00015149,1.0
A8 (full),GEX039917,1.0,0.00015149,1.0
A8 (full),GEX040563,1.0,0.00015149,1.0
A8 (full),GEX046019,1.0,0.00015149,1.0
A8 (full),GEX058749,1.0,0.00015149,1.0
A8 (full),GEX064758,1.0,0.00015149,1.0
A8 (full),GEX072976,1.0,0.00015149,1.0
A8 (full),GEX079753,1.0,0.00015149,1.0
A8 (full),GEX080424,1.0,0.00015149,1.0
A8 (full),GEX083578,1.0,0.00015149,1.0
A8 (full),GEX087788,1.0,0.00015149,1.0
A8 (full),GEX090589,1.0,0.00015149,1.0
A8 (full),GEX093748,1.0,0.00015149,1.0
A8 (full),GEX094412,1.0,0.00015149,1.0
A8 (full),GEX094732,1.0,0.00015149,1.0
A8 (full),GEX111881,1.0,0.00015149,1.0
A8 (full),GEX020806,1.0,0.00015149,1.0
A8 (full),GEX032741,1.0,0.00015149,1.0
A8 (full),GEX044491,1.0,0.00015149,1.0
A8 (full),GEX052329,1.0,0.00015149,1.0
A8 (full),GEX074771,1.0,0.00015149,1.0
A8 (full),GEX002248,0.996154,9.599e-05,0.996169
A8 (full),GEX011260,0.996154,9.599e-05,0.996169
A8 (full),GEX023312,0.996154,8.988e-05,0.996169
A8 (full),GEX040496,0.996154,9.599e-05,0.996169
A8 (full),GEX042122,0.996154,9.599e-05,0.996169
A8 (full),GEX121649,0.996154,9.599e-05,0.996169
A8 (full),GEX008446,0.996154,9.599e-05,0.996169
A8 (full),GEX009941,0.996154,8.988e-05,0.996169
A8 (full),GEX015507,0.996154,9.599e-05,0.996169
A8 (full),GEX027215,0.996154,8.988e-05,0.996169
A8 (full),GEX040833,0.996154,9.599e-05,0.996169
A8 (full),GEX045938,0.996154,0.00014848,0.996169
A8 (full),GEX050367,0.996154,9.599e-05,0.996169
A8 (full),GEX057189,0.996154,8.988e-05,0.996169
A8 (full),GEX081526,0.996154,9.599e-05,0.996169
A8 (full),GEX086934,0.996154,9.599e-05,0.996169
A8 (full),GEX107614,0.996154,8.988e-05,0.996169
A8 (full),GEX119090,0.996154,8.988e-05,0.996169
A8 (full),GEX120154,0.996154,9.599e-05,0.996169
A8 (full),GEX025087,0.996154,8.988e-05,0.996169
A8 (full),GEX036791,0.996154,9.599e-05,0.996169
A8 (full),GEX041486,0.996154,9.599e-05,0.996169
A8 (full),GEX058847,0.996154,8.988e-05,0.996169
A8 (full),GEX066377,0.996154,8.988e-05,0.996169
A8 (full),GEX072891,0.996154,8.988e-05,0.996169
A8 (full),GEX073025,0.996154,0.00014848,0.996169
A8 (full),GEX073610,0.996154,8.988e-05,0.996169
A8 (full),GEX079220,0.996154,8.988e-05,0.996169
A8 (full),GEX089882,0.996154,8.988e-05,0.996169
A8 (full),GEX095579,0.996154,0.00014848,0.996169
A8 (full),GEX098217,0.996154,0.00014848,0.996169
A8 (full),GEX108544,0.996154,8.988e-05,0.996169
A8 (full),GEX116986,0.996154,8.988e-05,0.996169
A8 (full),GEX117284,0.996154,9.599e-05,0.996169
A8 (full),GEX118311,0.996154,0.00014848,0.996169
A8 (full),GEX120903,0.996154,8.988e-05,0.996169
A8 (full),GEX041246,0.996154,0.00014528,0.996169
A8 (full),GEX061853,0.996154,0.00014528,0.996169
A8 (full),GEX089048,0.996154,0.00014848,0.996169
A8 (full),GEX090539,0.996154,0.00014848,0.996169
A8 (full),GEX000213,0.992308,3.437e-05,0.992366
A8 (full),GEX008290,0.992308,3.437e-05,0.992366
A8 (full),GEX005084,0.992308,3.437e-05,0.992366
A8 (full),GEX007227,0.992308,3.437e-05,0.992366
A8 (full),GEX013517,0.992308,3.437e-05,0.992366
A8 (full),GEX056089,0.992308,3.437e-05,0.992366
A8 (full),GEX108063,0.992308,3.437e-05,0.992366
A8 (full),GEX122491,0.992308,3.437e-05,0.992366
A8 (full),GEX040491,0.992308,3.437e-05,0.992366
A8 (full),GEX046959,0.992308,3.437e-05,0.992366
A8 (full),GEX077810,0.992308,3.437e-05,0.992366
A8 (full),GEX107677,0.992308,3.437e-05,0.992366
A8 (full),GEX000924,0.992308,3.437e-05,0.992366
A8 (full),GEX001024,0.992308,3.437e-05,0.992366
A8 (full),GEX001175,0.992308,3.437e-05,0.992366
A8 (full),GEX004036,0.992308,3.437e-05,0.992366
A8 (full),GEX009094,0.992308,3.437e-05,0.992366
A8 (full),GEX010457,0.992308,3.437e-05,0.992366
A8 (full),GEX011288,0.992308,3.437e-05,0.992366
A8 (full),GEX015725,0.992308,3.437e-05,0.992366
A8 (full),GEX019931,0.992308,3.437e-05,0.992366
A8 (full),GEX026088,0.992308,3.437e-05,0.992366
A8 (full),GEX026127,0.992308,3.437e-05,0.992366
A8 (full),GEX027120,0.992308,3.437e-05,0.992366
A8 (full),GEX029159,0.992308,3.437e-05,0.992366
A8 (full),GEX032541,0.992308,3.437e-05,0.992366
A8 (full),GEX037191,0.992308,3.437e-05,0.992366
A8 (full),GEX037450,0.992308,3.437e-05,0.992366
A8 (full),GEX037732,0.992308,3.437e-05,0.992366
A8 (full),GEX037882,0.992308,3.437e-05,0.992366
A8 (full),GEX038590,0.992308,3.437e-05,0.992366
A8 (full),GEX041211,0.992308,3.437e-05,0.992366
A8 (full),GEX048248,0.992308,3.437e-05,0.992366
A8 (full),GEX048852,0.992308,3.437e-05,0.992366
A8 (full),GEX049832,0.992308,3.437e-05,0.992366
A8 (full),GEX050227,0.992308,3.437e-05,0.992366
A8 (full),GEX051169,0.992308,3.437e-05,0.992366
A8 (full),GEX052284,0.992308,3.437e-05,0.992366
A8 (full),GEX059419,0.992308,3.437e-05,0.992366
A8 (full),GEX061012,0.992308,3.437e-05,0.992366
A8 (full),GEX061423,0.992308,3.437e-05,0.992366
A8 (full),GEX061786,0.992308,3.437e-05,0.992366
A8 (full),GEX063075,0.992308,3.437e-05,0.992366
A8 (full),GEX064644,0.992308,3.437e-05,0.992366
A8 (full),GEX068274,0.992308,3.437e-05,0.992366
A8 (full),GEX073737,0.992308,3.437e-05,0.992366
A8 (full),GEX074954,0.992308,3.437e-05,0.992366
A8 (full),GEX075113,0.992308,3.437e-05,0.992366
A8 (full),GEX077989,0.992308,3.437e-05,0.992366
A8 (full),GEX081551,0.992308,3.437e-05,0.992366
A8 (full),GEX084024,0.992308,3.437e-05,0.992366
A8 (full),GEX084810,0.992308,3.437e-05,0.992366
A8 (full),GEX084830,0.992308,3.437e-05,0.992366
A8 (full),GEX089519,0.992308,3.437e-05,0.992366
A8 (full),GEX089829,0.992308,3.437e-05,0.992366
A8 (full),GEX090280,0.992308,3.437e-05,0.992366
A8 (full),GEX090939,0.992308,3.437e-05,0.992366
A8 (full),GEX091904,0.992308,3.437e-05,0.992366
A8 (full),GEX098878,0.992308,3.437e-05,0.992366
A8 (full),GEX100083,0.992308,3.437e-05,0.992366
A8 (full),GEX100150,0.992308,3.437e-05,0.992366
A8 (full),GEX102266,0.992308,3.437e-05,0.992366
A8 (full),GEX105109,0.992308,3.437e-05,0.992366
A8 (full),GEX106131,0.992308,3.437e-05,0.992366
A8 (full),GEX106491,0.992308,3.437e-05,0.992366
A8 (full),GEX107330,0.992308,3.437e-05,0.992366
A8 (full),GEX115791,0.992308,3.437e-05,0.992366
A8 (full),GEX116719,0.992308,3.437e-05,0.992366
A8 (full),GEX117414,0.992308,3.437e-05,0.992366
A8 (full),GEX119225,0.992308,3.437e-05,0.992366
A8 (full),GEX121312,0.992308,3.437e-05,0.992366
A8 (full),GEX000990,0.992308,3.437e-05,0.992366
A8 (full),GEX008755,0.992308,3.437e-05,0.992366
A8 (full),GEX010867,0.992308,3.437e-05,0.992366
A8 (full),GEX011939,0.992308,3.437e-05,0.992366
A8 (full),GEX015176,0.992308,3.437e-05,0.992366
A8 (full),GEX026977,0.992308,3.437e-05,0.992366
A8 (full),GEX031961,0.992308,3.437e-05,0.992366
A8 (full),GEX032653,0.992308,3.437e-05,0.992366
A8 (full),GEX036350,0.992308,3.437e-05,0.992366
A8 (full),GEX036741,0.992308,3.437e-05,0.992366
A8 (full),GEX037434,0.992308,3.437e-05,0.992366
A8 (full),GEX040271,0.992308,3.437e-05,0.992366
A8 (full),GEX043726,0.992308,3.437e-05,0.992366
A8 (full),GEX045399,0.992308,3.437e-05,0.992366
A8 (full),GEX047427,0.992308,3.437e-05,0.992366
A8 (full),GEX048069,0.992308,3.437e-05,0.992366
A8 (full),GEX060309,0.992308,3.437e-05,0.992366
A8 (full),GEX068990,0.992308,3.437e-05,0.992366
A8 (full),GEX069719,0.992308,3.437e-05,0.992366
A8 (full),GEX072073,0.992308,3.437e-05,0.992366
A8 (full),GEX074784,0.992308,3.437e-05,0.992366
A8 (full),GEX076628,0.992308,3.437e-05,0.992366
A8 (full),GEX077928,0.992308,3.437e-05,0.992366
A8 (full),GEX085040,0.992308,3.437e-05,0.992366
A8 (full),GEX085554,0.992308,3.437e-05,0.992366
A8 (full),GEX087553,0.992308,3.437e-05,0.992366
A8 (full),GEX088086,0.992308,3.437e-05,0.992366
A8 (full),GEX094036,0.992308,3.437e-05,0.992366
A8 (full),GEX095911,0.992308,3.437e-05,0.992366
A8 (full),GEX098656,0.992308,3.437e-05,0.992366
A8 (full),GEX103403,0.992308,3.437e-05,0.992366
A8 (full),GEX103722,0.992308,3.437e-05,0.992366
A8 (full),GEX104343,0.992308,3.437e-05,0.992366
A8 (full),GEX104443,0.992308,3.437e-05,0.992366
A8 (full),GEX109359,0.992308,3.437e-05,0.992366
A8 (full),GEX116689,0.992308,3.437e-05,0.992366
A8 (full),GEX119591,0.992308,3.437e-05,0.992366
A8 (full),GEX119769,0.992308,3.437e-05,0.992366
A8 (full),GEX121741,0.992308,3.437e-05,0.992366
A8 (full),GEX024145,0.992308,0.00014274,0.992366
A8 (full),GEX118205,0.992308,0.00013733,0.992366
A8 (full),GEX073287,0.988462,3.215e-05,0.988593
A8 (full),GEX078237,0.988462,3.215e-05,0.988593
A8 (full),GEX113948,0.988462,3.215e-05,0.988593
A8 (full),GEX115918,0.988462,3.215e-05,0.988593
A8 (full),GEX113486,0.988462,3.215e-05,0.988593
A8 (full),GEX036503,0.988462,7.571e-05,0.988593
A8 (full),GEX078064,0.988462,7.99e-05,0.988593
A8 (full),GEX096104,0.988462,7.571e-05,0.988593
A8 (full),GEX116173,0.988462,8.182e-05,0.988593
A8 (full),GEX120856,0.988462,7.571e-05,0.988593
A8 (full),GEX011663,0.984615,7.369e-05,0.984848
A8 (full),GEX021797,0.984615,7.561e-05,0.984848
A8 (full),GEX053741,0.984615,2.021e-05,0.984848
A8 (full),GEX111655,0.984615,0.00012735,0.984848
A8 (full),GEX117554,0.984615,6.95e-05,0.984848
A8 (full),GEX123300,0.984615,0.00012735,0.984848
A8 (full),GEX028896,0.980769,0.00012114,0.981132
A8 (full),GEX046159,0.980769,1.4e-05,0.981132
A8 (full),GEX071312,0.980769,0.00012114,0.981132
A8 (full),GEX090656,0.980769,1.4e-05,0.981132
A8 (full),GEX109932,0.980769,1.514e-05,0.981132
A8 (full),GEX077343,0.976923,1.146e-05,0.977444
A8 (full),GEX087093,0.976923,0.00011859,0.977444
A8 (full),GEX087934,0.976923,1.146e-05,0.977444
A8 (full),GEX119088,0.976923,1.146e-05,0.977444
A8 (full),GEX119658,0.976923,1.146e-05,0.977444
A8 (full),GEX064243,0.973077,4.02e-06,0.973783
A8 (full),GEX003300,0.973077,4.02e-06,0.973783
A8 (full),GEX037295,0.973077,4.02e-06,0.973783
A8 (full),GEX046719,0.973077,4.02e-06,0.973783
A8 (full),GEX053227,0.973077,4.02e-06,0.973783
A8 (full),GEX058795,0.973077,4.02e-06,0.973783
A8 (full),GEX059769,0.973077,5.698e-05,0.973783
A8 (full),GEX068073,0.973077,4.02e-06,0.973783
A8 (full),GEX072017,0.973077,4.02e-06,0.973783
A8 (full),GEX074052,0.973077,4.02e-06,0.973783
A8 (full),GEX079067,0.973077,4.02e-06,0.973783
A8 (full),GEX103589,0.973077,4.02e-06,0.973783
A8 (full),GEX106722,0.973077,4.02e-06,0.973783
A8 (full),GEX119097,0.973077,4.02e-06,0.973783
A8 (full),GEX122929,0.973077,4.02e-06,0.973783
A8 (full),GEX083335,0.969231,1.48e-06,0.970149
A8 (full),GEX021638,0.969231,1.48e-06,0.970149
A8 (full),GEX023043,0.969231,1.48e-06,0.970149
A8 (full),GEX026636,0.969231,1.48e-06,0.970149
A8 (full),GEX036957,0.969231,1.48e-06,0.970149
A8 (full),GEX053938,0.969231,1.48e-06,0.970149
A8 (full),GEX055465,0.969231,1.48e-06,0.970149
A8 (full),GEX056784,0.969231,1.48e-06,0.970149
A8 (full),GEX064703,0.969231,1.48e-06,0.970149
A8 (full),GEX076430,0.969231,1.48e-06,0.970149
A8 (full),GEX076758,0.969231,1.48e-06,0.970149
A8 (full),GEX082466,0.969231,1.48e-06,0.970149
A8 (full),GEX123111,0.969231,1.48e-06,0.970149
A8 (full),GEX013240,0.926923,2.54e-06,0.9319
A8 (full),GEX057737,0.923077,0.00012386,0.928571
A8 (full),GEX098218,0.861538,0.00010238,0.878378
A8 (full),GEX118312,0.857692,0.00010126,0.875421
A8 (full),GEX093967,0.830769,9.472e-05,0.855263
A8 (full),GEX000544,0.811538,9.001e-05,0.841424
A8 (full),GEX083277,0.811538,9.001e-05,0.841424
A8 (full),GEX058698,0.353846,1.497e-05,0.607477
A8 (full),GEX042626,0.330769,1.037e-05,0.599078
A8 (sparse),GEX064243,0.592308,0.25952707,0.693124
A8 (sparse),GEX083335,0.538462,0.21671668,0.647881
A8 (sparse),GEX088086,0.376923,0.14145164,0.593633
A8 (sparse),GEX077989,0.323077,0.09600613,0.548979
A8 (sparse),GEX008290,0.280769,0.04473995,0.548979
A8 (sparse),GEX090280,0.273077,0.02130719,0.54656
A8 (sparse),GEX003300,0.257692,0.02366777,0.544163
A8 (sparse),GEX087861,0.238462,0.01942057,0.535936
A8 (sparse),GEX123111,0.223077,0.0099156,0.524606
A8 (sparse),GEX095459,0.219231,0.01578444,0.538261
A8 (sparse),GEX013240,0.219231,0.0142596,0.532486
A8 (sparse),GEX015725,0.207692,0.02142306,0.50848
A8 (sparse),GEX104343,0.207692,0.02027947,0.527954
A8 (sparse),GEX102509,0.203846,0.00421555,0.525717
A8 (sparse),GEX010457,0.2,0.01744467,0.518034
A8 (sparse),GEX071312,0.2,0.01340695,0.526833
A8 (sparse),GEX096104,0.2,0.0066659,0.526833
A8 (sparse),GEX005084,0.196154,0.00504479,0.525717
A8 (sparse),GEX121649,0.192308,0.01643101,0.521299
A8 (sparse),GEX120856,0.192308,0.00642724,0.524606
A8 (sparse),GEX002248,0.188462,0.0035925,0.513744
A8 (sparse),GEX013517,0.188462,0.0035925,0.513744
A8 (sparse),GEX068274,0.188462,0.00138188,0.521299
A8 (sparse),GEX027120,0.184615,0.00763716,0.513744
A8 (sparse),GEX116719,0.184615,0.00104636,0.520206
A8 (sparse),GEX026636,0.184615,0.00282324,0.526833
A8 (sparse),GEX109359,0.180769,0.00206995,0.51481
A8 (sparse),GEX053741,0.180769,0.00693372,0.523499
A8 (sparse),GEX117414,0.180769,0.03109698,0.4943
A8 (sparse),GEX056089,0.180769,0.03091264,0.511626
A8 (sparse),GEX036791,0.176923,0.00116062,0.520206
A8 (sparse),GEX081551,0.176923,0.00116109,0.520206
A8 (sparse),GEX000990,0.173077,0.00464912,0.509525
A8 (sparse),GEX015176,0.173077,0.00275442,0.509525
A8 (sparse),GEX085554,0.173077,0.00096552,0.518034
A8 (sparse),GEX119225,0.173077,0.00099728,0.516955
A8 (sparse),GEX041211,0.169231,0.00048434,0.50848
A8 (sparse),GEX108063,0.169231,0.00043654,0.510573
A8 (sparse),GEX024145,0.169231,0.00101264,0.512683
A8 (sparse),GEX037732,0.165385,9.819e-05,0.50848
A8 (sparse),GEX077928,0.165385,6.057e-05,0.507441
A8 (sparse),GEX086934,0.165385,9.819e-05,0.50848
A8 (sparse),GEX122491,0.165385,9.819e-05,0.50848
A8 (sparse),GEX046719,0.165385,6.057e-05,0.507441
A8 (sparse),GEX009143,0.161538,0.0,0.505374
A8 (sparse),GEX123922,0.161538,0.0,0.505374
A8 (sparse),GEX074052,0.161538,0.0,0.505374
A8 (sparse),GEX091904,0.130769,0.00854568,0.395125
A8 (sparse),GEX081230,0.123077,0.01062647,0.485594
A8 (sparse),GEX101576,0.119231,0.00866704,0.484645
A8 (sparse),GEX090589,0.1,0.00417014,0.390769
A8 (sparse),GEX057737,0.1,0.00823302,0.479032
A8 (sparse),GEX073025,0.096154,0.0027253,0.37258
A8 (sparse),GEX090539,0.084615,0.00196232,0.370356
A8 (sparse),GEX045938,0.080769,0.00783275,0.443897
A8 (sparse),GEX095579,0.080769,0.00783275,0.443897
A8 (sparse),GEX089048,0.080769,0.00216299,0.372022
A8 (sparse),GEX104443,0.073077,0.0080824,0.471746
A8 (sparse),GEX098217,0.065385,0.00769216,0.361718
A8 (sparse),GEX118311,0.065385,0.00769216,0.361718
A8 (sparse),GEX094412,0.05,0.00013767,0.333968
A8 (sparse),GEX025072,0.05,0.00131093,0.365986
A8 (sparse),GEX010867,0.05,0.00056897,0.447903
A8 (sparse),GEX011939,0.05,0.00061331,0.436096
A8 (sparse),GEX103403,0.05,0.00117748,0.4553
A8 (sparse),GEX085040,0.046154,0.00229613,0.447096
A8 (sparse),GEX036957,0.046154,0.02103835,0.441528
A8 (sparse),GEX058698,0.046154,2.023e-05,0.334418
A8 (sparse),GEX000213,0.042308,0.00053298,0.438407
A8 (sparse),GEX023312,0.042308,0.00092703,0.441528
A8 (sparse),GEX032200,0.042308,0.00092703,0.441528
A8 (sparse),GEX068990,0.042308,0.00341421,0.447096
A8 (sparse),GEX060309,0.042308,0.0027267,0.443104
A8 (sparse),GEX069719,0.042308,0.00098149,0.451983
A8 (sparse),GEX023043,0.042308,0.00207076,0.443104
A8 (sparse),GEX093967,0.042308,1.328e-05,0.333968
A8 (sparse),GEX011260,0.038462,0.00020525,0.41634
A8 (sparse),GEX009094,0.038462,0.00053215,0.451983
A8 (sparse),GEX019931,0.038462,0.00043239,0.45782
A8 (sparse),GEX029159,0.038462,0.00023963,0.444693
A8 (sparse),GEX083578,0.038462,0.00221732,0.439183
A8 (sparse),GEX100083,0.038462,0.00046315,0.450342
A8 (sparse),GEX048069,0.038462,0.00041417,0.445491
A8 (sparse),GEX007227,0.034615,0.00014978,0.41219
A8 (sparse),GEX031877,0.034615,5.548e-05,0.361718
A8 (sparse),GEX057189,0.034615,0.00039261,0.439962
A8 (sparse),GEX015507,0.034615,0.00274785,0.438407
A8 (sparse),GEX087934,0.034615,0.00048237,0.432297
A8 (sparse),GEX121312,0.034615,0.00896298,0.38234
A8 (sparse),GEX089829,0.034615,0.00248903,0.451983
A8 (sparse),GEX074954,0.034615,0.00247293,0.436096
A8 (sparse),GEX037450,0.034615,0.00146833,0.448713
A8 (sparse),GEX113486,0.034615,0.00057065,0.322258
A8 (sparse),GEX108544,0.034615,0.00034196,0.442315
A8 (sparse),GEX119097,0.034615,0.00140683,0.447903
A8 (sparse),GEX080424,0.034615,0.00029293,0.444693
A8 (sparse),GEX000544,0.030769,0.0,0.318126
A8 (sparse),GEX083277,0.030769,0.0,0.318126
A8 (sparse),GEX001175,0.030769,0.00011891,0.456137
A8 (sparse),GEX026088,0.030769,0.00114694,0.442315
A8 (sparse),GEX090656,0.030769,0.00101093,0.376538
A8 (sparse),GEX079753,0.030769,8.165e-05,0.456137
A8 (sparse),GEX090939,0.030769,0.00030865,0.442315
A8 (sparse),GEX066377,0.030769,0.00019953,0.439962
A8 (sparse),GEX094036,0.030769,0.0004122,0.451161
A8 (sparse),GEX045399,0.030769,0.00036909,0.451161
A8 (sparse),GEX036741,0.030769,0.00026569,0.460368
A8 (sparse),GEX041486,0.030769,0.00036909,0.451161
A8 (sparse),GEX037191,0.030769,0.0020602,0.439183
A8 (sparse),GEX040833,0.030769,0.00121957,0.429305
A8 (sparse),GEX073610,0.030769,0.00020184,0.429305
A8 (sparse),GEX053227,0.030769,0.00131309,0.447096
A8 (sparse),GEX001024,0.026923,4.008e-05,0.439962
A8 (sparse),GEX075113,0.026923,0.00150606,0.440743
A8 (sparse),GEX079220,0.026923,3.012e-05,0.431545
A8 (sparse),GEX094732,0.026923,3.012e-05,0.431545
A8 (sparse),GEX004036,0.026923,0.00102078,0.441528
A8 (sparse),GEX026127,0.026923,0.00102078,0.441528
A8 (sparse),GEX048248,0.026923,0.00012049,0.439183
A8 (sparse),GEX109932,0.026923,0.00012816,0.445491
A8 (sparse),GEX046959,0.026923,0.00011929,0.446292
A8 (sparse),GEX037882,0.026923,6.298e-05,0.436863
A8 (sparse),GEX008446,0.026923,0.00084273,0.400223
A8 (sparse),GEX032541,0.026923,0.00039896,0.37826
A8 (sparse),GEX043726,0.026923,0.0001545,0.459516
A8 (sparse),GEX115791,0.026923,0.00068656,0.375399
A8 (sparse),GEX038590,0.026923,0.00015967,0.397022
A8 (sparse),GEX050227,0.026923,0.00015967,0.397022
A8 (sparse),GEX084830,0.026923,0.00015967,0.397022
A8 (sparse),GEX050367,0.026923,4.331e-05,0.445491
A8 (sparse),GEX107330,0.026923,0.00025937,0.447096
A8 (sparse),GEX052284,0.023077,0.00082138,0.433808
A8 (sparse),GEX009941,0.023077,0.00027322,0.376538
A8 (sparse),GEX106131,0.023077,0.00013414,0.433808
A8 (sparse),GEX061012,0.023077,0.00031181,0.374266
A8 (sparse),GEX084024,0.023077,0.00031181,0.374266
A8 (sparse),GEX037434,0.023077,8.228e-05,0.433051
A8 (sparse),GEX040271,0.023077,0.0044988,0.439183
A8 (sparse),GEX072073,0.023077,0.0044988,0.439183
A8 (sparse),GEX040491,0.023077,0.00103858,0.397022
A8 (sparse),GEX048852,0.023077,0.00759279,0.447096
A8 (sparse),GEX064758,0.023077,0.00030933,0.364374
A8 (sparse),GEX074784,0.023077,0.00137179,0.37826
A8 (sparse),GEX061786,0.023077,0.00010171,0.433808
A8 (sparse),GEX031961,0.019231,0.00044282,0.381165
A8 (sparse),GEX072891,0.019231,0.00015208,0.424895
A8 (sparse),GEX108689,0.019231,2.595e-05,0.425623
A8 (sparse),GEX068073,0.019231,0.0,0.433808
A8 (sparse),GEX122929,0.019231,0.0,0.433808
A8 (sparse),GEX059419,0.019231,1.329e-05,0.431545
A8 (sparse),GEX106722,0.019231,0.00017621,0.441528
A8 (sparse),GEX087788,0.019231,1.65e-05,0.452807
A8 (sparse),GEX014353,0.019231,0.00010066,0.434568
A8 (sparse),GEX105109,0.019231,0.00019528,0.327359
A8 (sparse),GEX039917,0.019231,0.0,0.358582
A8 (sparse),GEX040496,0.019231,3.96e-05,0.345116
A8 (sparse),GEX042122,0.019231,0.00013861,0.365447
A8 (sparse),GEX077810,0.019231,0.00013861,0.365447
A8 (sparse),GEX076430,0.019231,0.00129972,0.410146
A8 (sparse),GEX046159,0.019231,9.577e-05,0.433051
A8 (sparse),GEX051169,0.019231,3.511e-05,0.447903
A8 (sparse),GEX064703,0.019231,0.00447676,0.395755
A8 (sparse),GEX019277,0.015385,0.00137963,0.421288
A8 (sparse),GEX026977,0.015385,0.0003689,0.411507
A8 (sparse),GEX117284,0.015385,0.0,0.410825
A8 (sparse),GEX057711,0.015385,0.00010185,0.409469
A8 (sparse),GEX063075,0.015385,7.43e-06,0.420574
A8 (sparse),GEX006295,0.015385,0.0,0.343207
A8 (sparse),GEX087553,0.015385,3.597e-05,0.412876
A8 (sparse),GEX008755,0.015385,6.001e-05,0.359621
A8 (sparse),GEX098656,0.015385,0.00011746,0.426355
A8 (sparse),GEX079067,0.015385,6.01e-05,0.438407
A8 (sparse),GEX084810,0.015385,1.65e-05,0.447096
A8 (sparse),GEX029154,0.015385,1.65e-05,0.447096
A8 (sparse),GEX053938,0.015385,1.65e-05,0.447096
A8 (sparse),GEX024041,0.015385,5.172e-05,0.424168
A8 (sparse),GEX056784,0.015385,8.228e-05,0.435331
A8 (sparse),GEX055465,0.015385,0.00048843,0.430049
A8 (sparse),GEX046019,0.015385,0.00014077,0.429305
A8 (sparse),GEX064644,0.015385,4.573e-05,0.439183
A8 (sparse),GEX100150,0.015385,0.0,0.423444
A8 (sparse),GEX072017,0.015385,3.998e-05,0.437634
A8 (sparse),GEX111881,0.015385,0.00013109,0.435331
A8 (sparse),GEX120154,0.015385,1.627e-05,0.433808
A8 (sparse),GEX116986,0.015385,2.739e-05,0.437634
A8 (sparse),GEX032653,0.011538,0.0,0.34085
A8 (sparse),GEX027215,0.011538,9.31e-06,0.376538
A8 (sparse),GEX119769,0.011538,0.0,0.376538
A8 (sparse),GEX119658,0.011538,3.612e-05,0.414255
A8 (sparse),GEX037295,0.011538,2.739e-05,0.434568
A8 (sparse),GEX103722,0.011538,0.0,0.306344
A8 (sparse),GEX041246,0.011538,0.0,0.352971
A8 (sparse),GEX123300,0.011538,0.0,0.352971
A8 (sparse),GEX047427,0.011538,0.0,0.428564
A8 (sparse),GEX052329,0.011538,2.739e-05,0.434568
A8 (sparse),GEX054991,0.011538,1.259e-05,0.408122
A8 (sparse),GEX107677,0.011538,1.259e-05,0.408122
A8 (sparse),GEX083291,0.011538,0.00014024,0.408122
A8 (sparse),GEX119591,0.011538,2.739e-05,0.434568
A8 (sparse),GEX095911,0.011538,0.0,0.427825
A8 (sparse),GEX098878,0.011538,2.739e-05,0.434568
A8 (sparse),GEX089882,0.011538,2.739e-05,0.434568
A8 (sparse),GEX000924,0.007692,2.846e-05,0.341318
A8 (sparse),GEX117554,0.007692,0.0,0.409469
A8 (sparse),GEX103589,0.007692,0.0,0.393246
A8 (sparse),GEX011288,0.007692,0.0,0.427089
A8 (sparse),GEX030585,0.007692,4.894e-05,0.349984
A8 (sparse),GEX111655,0.007692,1.65e-05,0.402169
A8 (sparse),GEX020806,0.007692,1.191e-05,0.350478
A8 (sparse),GEX021638,0.007692,2.739e-05,0.414255
A8 (sparse),GEX021797,0.007692,0.0,0.421288
A8 (sparse),GEX025087,0.007692,0.0,0.427089
A8 (sparse),GEX028455,0.007692,0.0,0.427089
A8 (sparse),GEX032741,0.007692,0.0,0.417742
A8 (sparse),GEX036350,0.007692,0.0,0.410825
A8 (sparse),GEX077343,0.007692,2.772e-05,0.305213
A8 (sparse),GEX118205,0.007692,2.772e-05,0.305213
A8 (sparse),GEX061423,0.007692,0.0,0.371465
A8 (sparse),GEX081526,0.007692,0.0,0.371465
