group_id,gs_id,degree_centrality,betweenness_centrality,closeness_centrality
A7,GEX076920,0.9894291754756871,5.10163151169714e-05,0.9895397489539749
A7,GEX077067,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX077755,0.9704016913319239,5.121332036914713e-05,0.971252566735113
A7,GEX077756,0.9302325581395349,2.405312717572602e-05,0.9347826086956522
A7,GEX077846,0.985200845665962,6.016179718286617e-05,0.9854166666666667
A7,GEX078043,1.0,8.320950475483852e-05,1.0
A7,GEX078173,0.9957716701902749,8.155904960387835e-05,0.9957894736842106
A7,GEX078213,1.0,8.320950475483852e-05,1.0
A7,GEX079107,0.9915433403805497,6.374592437260051e-05,0.9916142557651991
A7,GEX079484,0.9936575052854123,7.207541152552511e-05,0.9936974789915967
A7,GEX079573,0.9915433403805497,6.201729797714002e-05,0.9916142557651991
A7,GEX079594,0.758985200845666,2.4610614535586583e-06,0.8057921635434412
A7,GEX079674,0.9534883720930233,3.185936610013796e-05,0.9555555555555556
A7,GEX080143,0.9915433403805497,5.7199310512649324e-05,0.9916142557651991
A7,GEX080330,0.9682875264270614,5.152411703539197e-05,0.9692622950819673
A7,GEX080514,0.9894291754756871,8.050210158422786e-05,0.9895397489539749
A7,GEX080744,0.9513742071881607,2.4438903747640155e-05,0.9536290322580645
A7,GEX080798,0.9936575052854123,5.881803962853295e-05,0.9936974789915967
A7,GEX081421,0.9873150105708246,5.406819052174114e-05,0.9874739039665971
A7,GEX081422,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX081922,0.9830866807610994,4.6841261420259715e-05,0.9833679833679834
A7,GEX081923,0.9978858350951375,8.259687923035772e-05,0.9978902953586498
A7,GEX082308,0.9936575052854123,7.067285838238319e-05,0.9936974789915967
A7,GEX082437,0.9809725158562368,5.9500596937047945e-05,0.9813278008298755
A7,GEX082576,0.9873150105708246,5.086259447148998e-05,0.9874739039665971
A7,GEX082942,0.9936575052854123,5.881803962853295e-05,0.9936974789915967
A7,GEX083100,0.9915433403805497,6.0325903984610064e-05,0.9916142557651991
A7,GEX083101,0.9915433403805497,6.374592437260051e-05,0.9916142557651991
A7,GEX083391,0.9936575052854123,5.881803962853295e-05,0.9936974789915967
A7,GEX083395,1.0,8.320950475483852e-05,1.0
A7,GEX083549,0.9936575052854123,6.436784312490964e-05,0.9936974789915967
A7,GEX084071,0.9767441860465117,4.594726784848328e-05,0.9772727272727273
A7,GEX084280,0.9788583509513743,4.8131721433249325e-05,0.979296066252588
A7,GEX084842,0.9957716701902749,7.514627849857262e-05,0.9957894736842106
A7,GEX084974,0.9915433403805497,6.201729797714002e-05,0.9916142557651991
A7,GEX085870,0.9978858350951375,8.0138637781791e-05,0.9978902953586498
A7,GEX085952,0.9640591966173362,3.9589885204200464e-05,0.9653061224489796
A7,GEX086117,0.9661733615221988,5.003178091553744e-05,0.967280163599182
A7,GEX086292,0.5898520084566596,2.19454974308539e-05,0.7091454272863568
A7,GEX086484,0.9936575052854123,6.136983769041351e-05,0.9936974789915967
A7,GEX087262,0.9619450317124736,3.065361776141184e-05,0.9633401221995926
A7,GEX087652,0.9873150105708246,4.604460700699937e-05,0.9874739039665971
A7,GEX087725,1.0,8.320950475483852e-05,1.0
A7,GEX087807,0.9915433403805497,7.192467036758299e-05,0.9916142557651991
A7,GEX088451,0.9682875264270614,5.0574902869908795e-05,0.9692622950819673
A7,GEX088924,0.9915433403805497,6.0325903984610064e-05,0.9916142557651991
A7,GEX088925,0.9915433403805497,6.374592437260051e-05,0.9916142557651991
A7,GEX088991,0.9936575052854123,6.410448426224469e-05,0.9936974789915967
A7,GEX089373,0.9577167019027485,2.888909785662193e-05,0.9594320486815415
A7,GEX089470,0.9894291754756871,5.903989863171319e-05,0.9895397489539749
A7,GEX089691,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX089854,1.0,8.320950475483852e-05,1.0
A7,GEX090368,0.9725158562367865,4.8734804768503876e-05,0.9732510288065843
A7,GEX090550,0.9978858350951375,8.259687923035772e-05,0.9978902953586498
A7,GEX090551,0.9830866807610994,4.6841261420259715e-05,0.9833679833679834
A7,GEX090688,0.9830866807610994,4.193091541508935e-05,0.9833679833679834
A7,GEX090917,0.9746300211416491,6.040501138881475e-05,0.9752577319587629
A7,GEX091249,0.9704016913319239,4.3563948040144574e-05,0.971252566735113
A7,GEX091521,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX091758,0.9915433403805497,6.218582891972987e-05,0.9916142557651991
A7,GEX092822,0.9408033826638478,5.237215368328642e-05,0.9441117764471058
A7,GEX092978,0.9873150105708246,5.636911264087902e-05,0.9874739039665971
A7,GEX093271,0.9682875264270614,5.917394209153451e-05,0.9692622950819673
A7,GEX093511,0.9957716701902749,7.514627849857262e-05,0.9957894736842106
A7,GEX093670,0.9408033826638478,6.026849490754774e-05,0.9441117764471058
A7,GEX093855,0.9619450317124736,2.7698743484200232e-05,0.9633401221995926
A7,GEX094337,0.9788583509513743,6.05737104515679e-05,0.979296066252588
A7,GEX095340,0.9492600422832982,5.494880201901497e-05,0.9517102615694165
A7,GEX095728,0.9894291754756871,5.8238717699505336e-05,0.9895397489539749
A7,GEX096079,0.9788583509513743,4.454966733466404e-05,0.979296066252588
A7,GEX096459,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX096487,0.9915433403805497,5.7199310512649324e-05,0.9916142557651991
A7,GEX096547,0.9915433403805497,5.399371446239817e-05,0.9916142557651991
A7,GEX096682,0.9767441860465117,5.6419154673667235e-05,0.9772727272727273
A7,GEX096683,0.9344608879492601,2.459001514025683e-05,0.9384920634920635
A7,GEX097124,0.985200845665962,4.490831476051617e-05,0.9854166666666667
A7,GEX097248,0.9788583509513743,5.302283076858676e-05,0.979296066252588
A7,GEX097588,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX097688,0.9556025369978859,3.6753741324716706e-05,0.9574898785425101
A7,GEX097829,0.9915433403805497,6.981366107593961e-05,0.9916142557651991
A7,GEX098445,0.9809725158562368,6.288353904068263e-05,0.9813278008298755
A7,GEX098476,0.9471458773784356,1.3769010651492256e-05,0.9497991967871486
A7,GEX098618,0.9894291754756871,5.4221911167222525e-05,0.9895397489539749
A7,GEX098631,0.9915433403805497,6.760199140933574e-05,0.9916142557651991
A7,GEX098632,0.9915433403805497,5.399371446239817e-05,0.9916142557651991
A7,GEX098710,0.985200845665962,5.613946081148031e-05,0.9854166666666667
A7,GEX098717,0.9936575052854123,6.436784312490964e-05,0.9936974789915967
A7,GEX098768,0.9915433403805497,7.192467036758299e-05,0.9916142557651991
A7,GEX099130,0.985200845665962,5.109079117631436e-05,0.9854166666666667
A7,GEX099381,0.985200845665962,6.016179718286617e-05,0.9854166666666667
A7,GEX099633,0.9661733615221988,5.003178091553744e-05,0.967280163599182
A7,GEX100481,0.9471458773784356,1.3769010651492256e-05,0.9497991967871486
A7,GEX100743,0.9957716701902749,7.514627849857262e-05,0.9957894736842106
A7,GEX101401,0.9577167019027485,4.927835679861493e-05,0.9594320486815415
A7,GEX101402,0.9534883720930233,2.1905081395660033e-05,0.9555555555555556
A7,GEX101777,0.9915433403805497,7.192467036758299e-05,0.9916142557651991
A7,GEX102211,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX102237,0.9556025369978859,2.349410498293983e-05,0.9574898785425101
A7,GEX102333,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX102557,0.9704016913319239,5.677991468464702e-05,0.971252566735113
A7,GEX102875,0.9471458773784356,3.724767876047732e-05,0.9497991967871486
A7,GEX103349,1.0,8.320950475483852e-05,1.0
A7,GEX103757,0.9873150105708246,4.98800228704882e-05,0.9874739039665971
A7,GEX104070,0.9006342494714588,5.6202602978497775e-05,0.9096153846153846
A7,GEX104125,1.0,8.320950475483852e-05,1.0
A7,GEX104775,0.9936575052854123,6.87382836558189e-05,0.9936974789915967
A7,GEX104914,0.985200845665962,6.715460782172912e-05,0.9854166666666667
A7,GEX105044,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX105403,0.9640591966173362,3.3993745831807024e-05,0.9653061224489796
A7,GEX105613,0.9894291754756871,5.615537680684587e-05,0.9895397489539749
A7,GEX106077,0.9767441860465117,4.135901050031059e-05,0.9772727272727273
A7,GEX106349,0.9957716701902749,6.514841796804819e-05,0.9957894736842106
A7,GEX106737,0.9936575052854123,5.881803962853295e-05,0.9936974789915967
A7,GEX106981,0.9556025369978859,2.8195649314004105e-05,0.9574898785425101
A7,GEX107107,0.985200845665962,4.972630222500682e-05,0.9854166666666667
A7,GEX107634,0.9978858350951375,8.216557104903503e-05,0.9978902953586498
A7,GEX108103,0.9936575052854123,6.136983769041351e-05,0.9936974789915967
A7,GEX108214,0.9894291754756871,5.7212446947927616e-05,0.9895397489539749
A7,GEX108380,0.9682875264270614,5.917394209153451e-05,0.9692622950819673
A7,GEX108942,0.9957716701902749,7.570802191189618e-05,0.9957894736842106
A7,GEX109068,0.9830866807610994,4.193091541508935e-05,0.9833679833679834
A7,GEX109503,0.9133192389006343,4.556318218506551e-05,0.9202334630350194
A7,GEX109541,0.9915433403805497,5.399371446239817e-05,0.9916142557651991
A7,GEX109665,0.9957716701902749,7.514627849857262e-05,0.9957894736842106
A7,GEX109689,0.9936575052854123,5.881803962853295e-05,0.9936974789915967
A7,GEX109964,0.9492600422832982,2.3900818040906364e-05,0.9517102615694165
A7,GEX110956,0.9915433403805497,6.161990214982063e-05,0.9916142557651991
A7,GEX111206,0.9830866807610994,4.868236851920331e-05,0.9833679833679834
A7,GEX111244,0.9809725158562368,7.843456585022776e-05,0.9813278008298755
A7,GEX111474,0.9894291754756871,5.961281315395475e-05,0.9895397489539749
A7,GEX112542,0.9957716701902749,7.180915062886636e-05,0.9957894736842106
A7,GEX112748,0.9894291754756871,5.653545776838516e-05,0.9895397489539749
A7,GEX113189,0.9936575052854123,6.410448426224469e-05,0.9936974789915967
A7,GEX113579,0.9915433403805497,6.962892467657971e-05,0.9916142557651991
A7,GEX113657,0.9978858350951375,8.284410474885446e-05,0.9978902953586498
A7,GEX113799,0.985200845665962,4.490831476051617e-05,0.9854166666666667
A7,GEX114061,0.9260042283298098,4.8333847891094574e-05,0.9311023622047244
A7,GEX114194,0.9619450317124736,2.3025539335668445e-05,0.9633401221995926
A7,GEX114701,0.9894291754756871,5.4221911167222525e-05,0.9895397489539749
A7,GEX114791,0.9915433403805497,6.065674685975819e-05,0.9916142557651991
A7,GEX115115,0.9957716701902749,7.514627849857262e-05,0.9957894736842106
A7,GEX115659,0.9957716701902749,7.514627849857262e-05,0.9957894736842106
A7,GEX115719,0.9957716701902749,8.155904960387835e-05,0.9957894736842106
A7,GEX115751,0.9577167019027485,3.569194449538712e-05,0.9594320486815415
A7,GEX116486,0.9894291754756871,6.72359162888506e-05,0.9895397489539749
A7,GEX116487,0.9873150105708246,5.181348851011151e-05,0.9874739039665971
A7,GEX116625,0.9767441860465117,5.490788946612518e-05,0.9772727272727273
A7,GEX116701,0.985200845665962,4.490831476051617e-05,0.9854166666666667
A7,GEX116765,0.985200845665962,5.534505147220747e-05,0.9854166666666667
A7,GEX117464,0.9936575052854123,6.452068365195583e-05,0.9936974789915967
A7,GEX117870,0.9936575052854123,8.145330369879237e-05,0.9936974789915967
A7,GEX118099,0.9788583509513743,4.454966733466404e-05,0.979296066252588
A7,GEX118140,0.9640591966173362,2.9684166045652277e-05,0.9653061224489796
A7,GEX118271,0.9915433403805497,6.201729797714002e-05,0.9916142557651991
A7,GEX118435,0.9957716701902749,7.514627849857262e-05,0.9957894736842106
A7,GEX118529,0.9915433403805497,5.7199310512649324e-05,0.9916142557651991
A7,GEX118892,1.0,8.320950475483852e-05,1.0
A7,GEX118918,0.9894291754756871,5.4221911167222525e-05,0.9895397489539749
A7,GEX118927,0.9894291754756871,5.918961173812686e-05,0.9895397489539749
A7,GEX119058,0.9556025369978859,2.349410498293983e-05,0.9574898785425101
A7,GEX119727,0.9682875264270614,3.576783433255443e-05,0.9692622950819673
A7,GEX119753,0.9915433403805497,6.201729797714002e-05,0.9916142557651991
A7,GEX120137,0.9936575052854123,5.881803962853295e-05,0.9936974789915967
A7,GEX120459,0.9915433403805497,5.399371446239817e-05,0.9916142557651991
A7,GEX120599,0.9978858350951375,8.0138637781791e-05,0.9978902953586498
A7,GEX121394,1.0,8.320950475483852e-05,1.0
A7,GEX121429,0.9957716701902749,7.180915062886636e-05,0.9957894736842106
A7,GEX122502,0.9830866807610994,5.3021098752472114e-05,0.9833679833679834
A7,GEX123022,0.8033826638477801,2.2695564048128553e-05,0.8356890459363958
A7,GEX123058,0.985200845665962,4.490831476051617e-05,0.9854166666666667
A7,GEX123447,1.0,8.320950475483852e-05,1.0
A8,GEX000213,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX000544,0.8115384615384615,9.000919143825969e-05,0.8414239482200647
A8,GEX000924,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX000990,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX001024,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX001175,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX002248,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX003300,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX004036,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX004105,1.0,0.00015149043179106045,1.0
A8,GEX005084,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX006295,1.0,0.00015149043179106045,1.0
A8,GEX007227,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX008290,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX008446,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX008755,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX009094,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX009143,1.0,0.00015149043179106045,1.0
A8,GEX009941,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX010457,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX010867,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX011260,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX011288,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX011663,0.9846153846153847,7.368659814393297e-05,0.9848484848484849
A8,GEX011939,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX013240,0.926923076923077,2.5401898382210934e-06,0.931899641577061
A8,GEX013517,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX014353,1.0,0.00015149043179106045,1.0
A8,GEX015176,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX015507,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX015592,1.0,0.00015149043179106045,1.0
A8,GEX015725,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX019277,1.0,0.00015149043179106045,1.0
A8,GEX019931,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX020806,1.0,0.00015149043179106045,1.0
A8,GEX021638,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX021797,0.9846153846153847,7.560844170983612e-05,0.9848484848484849
A8,GEX023043,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX023312,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX024041,1.0,0.00015149043179106045,1.0
A8,GEX024145,0.9923076923076923,0.00014273582052421325,0.9923664122137404
A8,GEX025072,1.0,0.00015149043179106045,1.0
A8,GEX025087,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX026088,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX026127,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX026636,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX026977,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX027120,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX027215,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX028455,1.0,0.00015149043179106045,1.0
A8,GEX028896,0.9807692307692308,0.00012113503109201793,0.9811320754716981
A8,GEX029154,1.0,0.00015149043179106045,1.0
A8,GEX029159,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX030585,1.0,0.00015149043179106045,1.0
A8,GEX030931,1.0,0.00015149043179106045,1.0
A8,GEX031877,1.0,0.00015149043179106045,1.0
A8,GEX031961,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX031997,1.0,0.00015149043179106045,1.0
A8,GEX032200,1.0,0.00015149043179106045,1.0
A8,GEX032541,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX032653,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX032741,1.0,0.00015149043179106045,1.0
A8,GEX036350,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX036503,0.9884615384615385,7.57149272222976e-05,0.9885931558935361
A8,GEX036741,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX036791,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX036957,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX037191,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX037295,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX037434,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX037450,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX037732,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX037882,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX038590,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX039917,1.0,0.00015149043179106045,1.0
A8,GEX040271,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX040491,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX040496,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX040563,1.0,0.00015149043179106045,1.0
A8,GEX040833,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX041211,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX041246,0.9961538461538462,0.00014527601036243436,0.9961685823754789
A8,GEX041486,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX042122,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX042626,0.3307692307692308,1.0368210550729917e-05,0.5990783410138248
A8,GEX043726,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX044491,1.0,0.00015149043179106045,1.0
A8,GEX045399,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX045938,0.9961538461538462,0.00014848196709937742,0.9961685823754789
A8,GEX046019,1.0,0.00015149043179106045,1.0
A8,GEX046159,0.9807692307692308,1.3996472951412108e-05,0.9811320754716981
A8,GEX046719,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX046959,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX047427,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX048069,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX048248,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX048852,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX049832,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX050227,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX050367,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX051169,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX052284,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX052329,1.0,0.00015149043179106045,1.0
A8,GEX053227,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX053741,0.9846153846153847,2.021089438003828e-05,0.9848484848484849
A8,GEX053938,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX054991,1.0,0.00015149043179106045,1.0
A8,GEX055465,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX056089,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX056784,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX057189,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX057711,1.0,0.00015149043179106045,1.0
A8,GEX057737,0.9230769230769231,0.0001238578399196459,0.9285714285714286
A8,GEX058698,0.35384615384615387,1.4965528112914455e-05,0.6074766355140186
A8,GEX058749,1.0,0.00015149043179106045,1.0
A8,GEX058795,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX058847,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX059419,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX059769,0.9730769230769232,5.698287249537281e-05,0.9737827715355806
A8,GEX060309,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX061012,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX061423,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX061786,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX061853,0.9961538461538462,0.00014527601036243436,0.9961685823754789
A8,GEX063075,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX064243,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX064644,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX064703,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX064758,1.0,0.00015149043179106045,1.0
A8,GEX066377,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX068073,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX068274,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX068990,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX069719,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX071312,0.9807692307692308,0.00012113503109201793,0.9811320754716981
A8,GEX072017,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX072073,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX072728,1.0,0.00015149043179106045,1.0
A8,GEX072891,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX072976,1.0,0.00015149043179106045,1.0
A8,GEX073025,0.9961538461538462,0.00014848196709937742,0.9961685823754789
A8,GEX073287,0.9884615384615385,3.2148764963650764e-05,0.9885931558935361
A8,GEX073610,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX073737,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX074052,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX074771,1.0,0.00015149043179106045,1.0
A8,GEX074784,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX074954,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX075113,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX076430,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX076628,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX076758,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX077343,0.976923076923077,1.1456283113191018e-05,0.9774436090225563
A8,GEX077810,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX077928,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX077989,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX078064,0.9884615384615385,7.990101957255914e-05,0.9885931558935361
A8,GEX078237,0.9884615384615385,3.2148764963650764e-05,0.9885931558935361
A8,GEX079067,0.9730769230769232,4.019029491334607e-06,0.9737827715355806
A8,GEX079220,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX079753,1.0,0.00015149043179106045,1.0
A8,GEX080424,1.0,0.00015149043179106045,1.0
A8,GEX081230,1.0,0.00015149043179106045,1.0
A8,GEX081526,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX081551,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX082466,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX083277,0.8115384615384615,9.000919143825969e-05,0.8414239482200647
A8,GEX083291,1.0,0.00015149043179106045,1.0
A8,GEX083335,0.9692307692307693,1.478839653113512e-06,0.9701492537313433
A8,GEX083578,1.0,0.00015149043179106045,1.0
A8,GEX084024,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX084810,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX084830,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX085040,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX085554,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX086934,0.9961538461538462,9.598639894880125e-05,0.9961685823754789
A8,GEX087093,0.976923076923077,0.00011859484125379686,0.9774436090225563
A8,GEX087553,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX087788,1.0,0.00015149043179106045,1.0
A8,GEX087861,1.0,0.00015149043179106045,1.0
A8,GEX087934,0.976923076923077,1.1456283113191018e-05,0.9774436090225563
A8,GEX088086,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX089048,0.9961538461538462,0.00014848196709937742,0.9961685823754789
A8,GEX089519,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX089829,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX089882,0.9961538461538462,8.987846303263667e-05,0.9961685823754789
A8,GEX090280,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX090539,0.9961538461538462,0.00014848196709937742,0.9961685823754789
A8,GEX090589,1.0,0.00015149043179106045,1.0
A8,GEX090656,0.9807692307692308,1.3996472951412108e-05,0.9811320754716981
A8,GEX090939,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX091904,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX093748,1.0,0.00015149043179106045,1.0
A8,GEX093967,0.8307692307692308,9.472486160745296e-05,0.8552631578947368
A8,GEX094036,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX094412,1.0,0.00015149043179106045,1.0
A8,GEX094732,1.0,0.00015149043179106045,1.0
A8,GEX095459,1.0,0.00015149043179106045,1.0
A8,GEX095579,0.9961538461538462,0.00014848196709937742,0.9961685823754789
A8,GEX095911,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX096104,0.9884615384615385,7.57149272222976e-05,0.9885931558935361
A8,GEX098217,0.9961538461538462,0.00014848196709937742,0.9961685823754789
A8,GEX098218,0.8615384615384616,0.0001023798053996174,0.8783783783783784
A8,GEX098656,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX098878,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX100083,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX100150,0.9923076923076923,3.4374430190377285e-05,0.9923664122137404
A8,GEX101576,1.0,0.00015149043179106045,1.0
