threshold,cluster,cluster_nodes,cluster_genes,universe_genes,tested_terms,term_id,term_name,term_description,k_overlap,n_cluster_genes,m_term_genes,M_universe_genes,p_value,q_value,enrichment_ratio
085,5,516,31633,50557,123888,GEX003649,GSE229975-2-vs-8-human dn,"Dn genes in wt d0 cell line megfp tagged actn2line (xy aics 0075 085) human pluripotent stem derived cardiomyocytes (hpsc cms) time day 0 vs c6 d6 cell line megfp tagged actn2line (xy aics 0075 085) human pluripotent stem derived cardiomyocytes (hpsc cms) hspg2 +/ time day 6 (GSE229975, human)",1583,31633,1583,50557,0.0,0.0,1.5982360193468848
085,6,393,30328,50557,123888,GEX018998,GSE221762-1-vs-8-human up,"Up genes in hek293 ici 1.5h cell line stably expressing dor human embryonic kidney 174 864 100 um vs hek293 ici 6h cell line stably expressing dor human embryonic kidney 174 864 100 um (GSE221762, human)",1718,30328,1718,50557,0.0,0.0,1.667007385914007
085,6,393,30328,50557,123888,GEX050813,GSE64962-5-vs-7-human dn,"Dn genes in corr l leucine rpf type ribosomal profiling corrected timepoint hours human fibroblast vs mut leucine total rna type seq esco2 mutant timepoint hours human fibroblast (GSE64962, human)",1848,30328,1848,50557,0.0,0.0,1.667007385914007
085,6,393,30328,50557,123888,GEX051091,GSE79804-0-vs-5-human up,"Up genes in ribo seq following transfection sirna cell line u2os sample cells vs norad post transfection cell line u2os sample sirna cells (GSE79804, human)",1948,30328,1948,50557,0.0,0.0,1.667007385914007
085,6,393,30328,50557,123888,GEX003611,GSE185239-2-vs-3-human dn,"Dn genes in icp22 null infection p.. paa replicate [rna seq] human fetal foreskin fibroblasts time post hpi agent mutant herpes simplex virus 1 strain f (350 microg/ml) vs mock infection p.. paa replicate [rna seq] human fetal foreskin fibroblasts time post agent (350 microg/ml) (GSE185239, human)",1539,30328,1539,50557,0.0,0.0,1.6670073859140069
085,6,393,30328,50557,123888,GEX022152,GSE221762-1-vs-7-human up,"Up genes in hek293 ici 1.5h cell line stably expressing dor human embryonic kidney 174 864 100 um vs hek293 ici snc80 6h cell line stably expressing dor human embryonic kidney 174 864 100 um nm (GSE221762, human)",1719,30328,1719,50557,0.0,0.0,1.6670073859140069
085,6,393,30328,50557,123888,GEX031060,GSE234988-0-vs-4-human up,"Up genes in probe enrichment adriamycin cell line method vs hela probe enrichment nat10 inhibition cell line method (GSE234988, human)",1461,30328,1461,50557,0.0,0.0,1.6670073859140069
085,6,393,30328,50557,123888,GEX034498,GSE185239-2-vs-5-human dn,"Dn genes in icp22 null infection p.. paa replicate [rna seq] human fetal foreskin fibroblasts time post hpi agent mutant herpes simplex virus 1 strain f (350 microg/ml) vs mock infection p.. replicate [rna seq] human fetal foreskin fibroblasts time post agent (GSE185239, human)",1807,30328,1807,50557,0.0,0.0,1.6670073859140069
085,6,393,30328,50557,123888,GEX038263,GSE64962-1-vs-4-human up,"Up genes in 5 corr leucine rpf type ribosomal profiling corrected timepoint hours human fibroblast vs corr l leucine total rna type seq corrected timepoint hours human fibroblast (GSE64962, human)",1693,30328,1693,50557,0.0,0.0,1.6670073859140069
085,6,393,30328,50557,123888,GEX042323,GSE189581-2-vs-0-human up,"Up genes in exp5 thp1 dms crispr ko monocyte derived macrophages infection uninfected time (hr) na population total expt 5 vs exp1 monocyte tb40/e primary cd14+ monocytes infection hcmv gfp time population total 1 infected (GSE189581, human)",1490,30328,1490,50557,0.0,0.0,1.6670073859140069
085,6,393,30328,50557,123888,GEX043111,GSE114311-1-vs-0-human up,"Up genes in wt cell line hek293t/17 sirna transfection hnrnpg plasmid pcmv3 flag rbmx barcode vs hnrnpg pc par clip antibody rabbit anti (ab190352 abcam) hek293t (GSE114311, human)",1524,30328,1524,50557,0.0,0.0,1.6670073859140069
085,7,539,37820,50557,123888,GEX022223,GSE227465-3-vs-4-human dn,"Dn genes in hbl1 a20 24hr cell line human dlbcl cas9 engineered tnfaip3 ko vs tmd8 24hr acal cell line human dlbcl cas9 engineered ko 25 nm acalabrutinib 24h (GSE227465, human)",2000,37820,2000,50557,8.179632375399819e-259,4.1914334978025804e-254,1.3367794817556848
085,7,539,37820,50557,123888,GEX001183,"GSE209632,GSE209820-3-vs-5-human dn","Dn genes comparing Group 3 vs Group 5 (GSE209820, human)",1997,37820,1997,50557,2.0374806844215864e-258,4.1914334978025804e-254,1.3367794817556848
085,7,539,37820,50557,123888,GEX046816,"GSE223405,GSE223406-9-vs-7-human dn","Dn genes comparing Group 9 vs Group 7 (GSE223406, human)",1997,37820,1997,50557,2.0374806844215864e-258,4.1914334978025804e-254,1.3367794817556848
085,7,539,37820,50557,123888,GEX086552,GSE184536-11-vs-13-human up,"Up genes in mrnaseq mock 4h lung adenocarcinoma virus 4 h a549 ace2 cells vs mrnaseq sarscov2 2h lung adenocarcinoma virus sars cov 2 (usa wa1/2020) moi=2 h a549 ace2 cells (GSE184536, human)",1997,37820,1997,50557,2.0374806844215864e-258,4.1914334978025804e-254,1.3367794817556848
085,7,539,37820,50557,123888,GEX015925,GSE213558-2-vs-5-human up,"Up genes in vsmcs replicate mpra vs hek293 pe vaf clone crispr/cas9 (GSE213558, human)",1996,37820,1996,50557,2.7618942473257244e-258,4.1914334978025804e-254,1.3367794817556846
085,7,539,37820,50557,123888,GEX081230,GSE80963-3-vs-10-human dn,"Dn genes in pc 3 egfp overexpression rep passages 10 15 tumor prostatic adenocarcinoma prostate bone metastasis /variation vs du145 shrna nusap #2 knockdown 96 hrs rep passages 10 15 tumor prostatic carcinoma prostate brain metastasis /variation (GSE80963, human)",1996,37820,1996,50557,2.7618942473257244e-258,4.1914334978025804e-254,1.3367794817556846
085,7,539,37820,50557,123888,GEX119033,"GSE110467,GSE110475-3-vs-0-human dn","Dn genes comparing Group 3 vs Group 0 (GSE110475, human)",1996,37820,1996,50557,2.7618942473257244e-258,4.1914334978025804e-254,1.3367794817556846
085,7,539,37820,50557,123888,GEX059024,"GSE214108,GSE214110-7-vs-12-human up","Up genes comparing Group 7 vs Group 12 (GSE214110, human)",1995,37820,1995,50557,3.7438411287824704e-258,4.1914334978025804e-254,1.3367794817556848
085,7,539,37820,50557,123888,GEX028692,"GSE255774,GSE255775-4-vs-3-human dn","Dn genes comparing Group 4 vs Group 3 (GSE255775, human)",1994,37820,1994,50557,5.07486620714183e-258,4.1914334978025804e-254,1.3367794817556846
085,7,539,37820,50557,123888,GEX039522,GSE80963-3-vs-9-human up,"Up genes in pc 3 egfp overexpression rep passages 10 15 tumor prostatic adenocarcinoma prostate bone metastasis /variation vs du145 shrna nusap #1 knockdown 72 hrs rep passages 10 15 tumor prostatic carcinoma prostate brain metastasis /variation (GSE80963, human)",1994,37820,1994,50557,5.07486620714183e-258,4.1914334978025804e-254,1.3367794817556846
085,8,418,38321,50557,123888,GEX086552,GSE184536-11-vs-13-human up,"Up genes in mrnaseq mock 4h lung adenocarcinoma virus 4 h a549 ace2 cells vs mrnaseq sarscov2 2h lung adenocarcinoma virus sars cov 2 (usa wa1/2020) moi=2 h a549 ace2 cells (GSE184536, human)",1997,38321,1997,50557,1.0781119958863858e-246,3.978348775577572e-242,1.3193027321833979
085,8,418,38321,50557,123888,GEX015925,GSE213558-2-vs-5-human up,"Up genes in vsmcs replicate mpra vs hek293 pe vaf clone crispr/cas9 (GSE213558, human)",1996,38321,1996,50557,1.4412717586301093e-246,3.978348775577572e-242,1.319302732183398
085,8,418,38321,50557,123888,GEX055292,"GSE87237,GSE87239-0-vs-1-human up","Up genes comparing Group 0 vs Group 1 (GSE87239, human)",1995,38321,1995,50557,1.9267477603533378e-246,3.978348775577572e-242,1.3193027321833979
085,8,418,38321,50557,123888,GEX059024,"GSE214108,GSE214110-7-vs-12-human up","Up genes comparing Group 7 vs Group 12 (GSE214110, human)",1995,38321,1995,50557,1.9267477603533378e-246,3.978348775577572e-242,1.3193027321833979
085,8,418,38321,50557,123888,GEX059966,GSE171552-4-vs-5-human dn,"Dn genes in kg 1a nt myeloblasts human leukemia cell line vs mv4 11 ven 10nm myeloblasts human leukemia cell line (GSE171552, human)",1995,38321,1995,50557,1.9267477603533378e-246,3.978348775577572e-242,1.3193027321833979
085,8,418,38321,50557,123888,GEX093130,GSE162699-0-vs-4-human up,"Up genes in puromycin 25 siupf1ll \u00ee\u00bcg/ml sirna upf1ll specific hek 293 cells vs thapsigargin 9h siupf1ll 1 agent microm sirna upf1ll specific hek 293 cells (GSE162699, human)",1995,38321,1995,50557,1.9267477603533378e-246,3.978348775577572e-242,1.3193027321833979
085,8,418,38321,50557,123888,GEX039522,GSE80963-3-vs-9-human up,"Up genes in pc 3 egfp overexpression rep passages 10 15 tumor prostatic adenocarcinoma prostate bone metastasis /variation vs du145 shrna nusap #1 knockdown 72 hrs rep passages 10 15 tumor prostatic carcinoma prostate brain metastasis /variation (GSE80963, human)",1994,38321,1994,50557,2.575732966830156e-246,3.988780072433179e-242,1.319302732183398
085,8,418,38321,50557,123888,GEX100345,GSE210020-10-vs-8-human up,"Up genes in senescent hdfs nintedanib bio rep cell line hdf human dermal fibroblast passage 50 (senescent) wt 5 micromolar vs non senescent hdfs control bio rep cell line hdf human dermal fibroblast passage 10 (non senescent) wt dmso (GSE210020, human)",1994,38321,1994,50557,2.575732966830156e-246,3.988780072433179e-242,1.319302732183398
085,8,418,38321,50557,123888,GEX053906,"GSE130128,GSE130129-2-vs-3-human up","Up genes comparing Group 2 vs Group 3 (GSE130129, human)",1993,38321,1993,50557,3.443291560260398e-246,4.265825048175402e-242,1.3193027321833979
085,8,418,38321,50557,123888,GEX054486,GSE56788-10-vs-14-human dn,"Dn genes in sibegain cell line vorinostat resistant hct116 colorectal carcinoma vs sipolr2d cell line vorinostat resistant hct116 colorectal carcinoma (GSE56788, human)",1993,38321,1993,50557,3.443291560260398e-246,4.265825048175402e-242,1.3193027321833979
085,9,422,30684,50557,123888,GEX006513,"GSE222181,GSE234342-0-vs-3-human up","Up genes comparing Group 0 vs Group 3 (GSE234342, human)",1851,30684,1851,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX007574,"GSE215757,GSE215765-1-vs-0-human dn","Dn genes comparing Group 1 vs Group 0 (GSE215765, human)",1847,30684,1847,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX008286,GSE214101-4-vs-7-human up,"Up genes in ntshrna mdamb436 breast cell line mda mb 436 epithelial non targeting shrna vs mdm2shrna mdamb231 breast cell line mda mb 231 epithelial mdm2 shrna (GSE214101, human)",1565,30684,1565,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX010540,GSE238067-4-vs-2-human up,"Up genes in skmes shluc biol rep [ctrl 2 cell line established human lung squamous carcinoma trated control shrna sequence vs h2073 wt biol rep [k1 cell line established human lung adenocarcinoma unmodified (GSE238067, human)",1969,30684,1969,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX011996,GSE180852-1-vs-2-human up,"Up genes in us heart stage uremic vs tgfb48 heart stage stimulated stimulate pdgf beta (GSE180852, human)",1931,30684,1931,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX023521,GSE218993-4-vs-1-human up,"Up genes in lncap nmyc dmso 48hr cell line agent 48h vs mr42d 170922 sp2509 cell line agent 24h (GSE218993, human)",1706,30684,1706,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX023956,"GSE226525,GSE226527-4-vs-8-human dn","Dn genes comparing Group 4 vs Group 8 (GSE226527, human)",1977,30684,1977,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX028352,"GSE242002,GSE242003-3-vs-2-human dn","Dn genes comparing Group 3 vs Group 2 (GSE242003, human)",1969,30684,1969,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX028921,GSE238013-10-vs-8-human up,"Up genes in cvb iec sorl1 wt cell line vs cvb iast sorl1 wt cell line (GSE238013, human)",1598,30684,1598,50557,0.0,0.0,1.6476665363055667
085,9,422,30684,50557,123888,GEX036142,GSE228991-11-vs-10-human up,"Up genes in k562 negative ctrl bone marrow chronic myeloid leukemia cell line leukemic non target knockdown replicate vs ccd841 positive ctrl normal colon epithelium fetus cell line con gapdh knockdown replicate (GSE228991, human)",1597,30684,1597,50557,0.0,0.0,1.6476665363055667
090,0,118,23462,43329,123544,GEX082576,GSE89189-8-vs-12-human dn,"Dn genes in x2 stimulus/ none time (hours) imgl ips microglia vs stimulus/ none time (hours) cd14+/cd16 monocytes (GSE89189, human)",1819,23462,1819,43329,0.0,0.0,1.8467735060949624
090,0,118,23462,43329,123544,GEX105673,"GSE119424,GSE120214-7-vs-2-human dn","Dn genes comparing Group 7 vs Group 2 (GSE120214, human)",1935,23462,1935,43329,0.0,0.0,1.8467735060949624
090,0,118,23462,43329,123544,GEX002072,"GSE239662,GSE239663-1-vs-2-human dn","Dn genes comparing Group 1 vs Group 2 (GSE239663, human)",1225,23462,1225,43329,0.0,0.0,1.8467735060949622
090,0,118,23462,43329,123544,GEX005373,GSE232107-11-vs-9-human dn,"Dn genes in p2 hct116 infected plexwell cell line vs p1 hct116 infected plexwell cell line (GSE232107, human)",1319,23462,1319,43329,0.0,0.0,1.8467735060949622
090,0,118,23462,43329,123544,GEX010541,GSE238067-4-vs-2-human dn,"Dn genes in skmes shluc biol rep [ctrl 2 cell line established human lung squamous carcinoma trated control shrna sequence vs h2073 wt biol rep [k1 cell line established human lung adenocarcinoma unmodified (GSE238067, human)",1788,23462,1788,43329,0.0,0.0,1.8467735060949622
090,0,118,23462,43329,123544,GEX013437,GSE221475-6-vs-2-human dn,"Dn genes in mda mb 231 cells gefitinib 1\u00e2\u00b5m cell line breast adenocarcinoma epithelial mammary gland wt 1microm time 12h vs cal51 cells gefitinib 1\u00e2\u00b5m cell line cal 51 breast carcinoma derived metastatic site pleural effusion. wt 1microm time 12h (GSE221475, human)",1301,23462,1301,43329,0.0,0.0,1.8467735060949622
090,0,118,23462,43329,123544,GEX014081,"GSE239662,GSE239663-2-vs-1-human up","Up genes comparing Group 2 vs Group 1 (GSE239663, human)",1225,23462,1225,43329,0.0,0.0,1.8467735060949622
090,0,118,23462,43329,123544,GEX017475,GSE228991-8-vs-4-human up,"Up genes in hek293 negative ctrl immortalized human embryonic kidney cells cell line normal non target knockdown replicate vs k562 untreated bone marrow chronic myeloid leukemia cell line leukemic wt replicate (GSE228991, human)",1209,23462,1209,43329,0.0,0.0,1.8467735060949622
090,0,118,23462,43329,123544,GEX019263,GSE220620-0-vs-8-human up,"Up genes in bxpc 3 cells dmso bio rep cell line pdac na vehicle time 48 hr vs mia paca 2 cells gw3965 bio rep cell line pdac na lxr agonist time 48 hr (GSE220620, human)",1968,23462,1968,43329,0.0,0.0,1.8467735060949622
090,0,118,23462,43329,123544,GEX022764,"GSE255774,GSE255775-3-vs-1-human up","Up genes comparing Group 3 vs Group 1 (GSE255775, human)",1534,23462,1534,43329,0.0,0.0,1.8467735060949622
090,1,228,24356,43329,123544,GEX073274,"GSE214108,GSE214110-3-vs-12-human dn","Dn genes comparing Group 3 vs Group 12 (GSE214110, human)",1755,24356,1755,43329,0.0,0.0,1.778986697323042
090,1,228,24356,43329,123544,GEX000711,GSE180852-3-vs-2-human dn,"Dn genes in gs heart stage control healthy serum vs tgfb48 heart stage stimulated stimulate pdgf beta (GSE180852, human)",1859,24356,1859,43329,0.0,0.0,1.7789866973230417
090,1,228,24356,43329,123544,GEX003522,"GSE216249,GSE216250-11-vs-7-human up","Up genes comparing Group 11 vs Group 7 (GSE216250, human)",1278,24356,1278,43329,0.0,0.0,1.7789866973230417
090,1,228,24356,43329,123544,GEX003523,"GSE216249,GSE216250-11-vs-7-human dn","Dn genes comparing Group 11 vs Group 7 (GSE216250, human)",1725,24356,1725,43329,0.0,0.0,1.7789866973230417
090,1,228,24356,43329,123544,GEX007217,GSE187784-11-vs-0-human up,"Up genes in nhdf ncgrna sinc gene manipulation sirna nc stimulation subcellular fractionation chromatin normal dermal fibroblast human vs nhdf sbno2ko sinc gene manipulation sbno2grna#2#3 sirna nc stimulation subcellular fractionation total normal dermal fibroblast human (GSE187784, human)",1648,24356,1648,43329,0.0,0.0,1.7789866973230417
090,1,228,24356,43329,123544,GEX007564,"GSE247717,GSE247722-5-vs-1-human dn","Dn genes comparing Group 5 vs Group 1 (GSE247722, human)",1741,24356,1741,43329,0.0,0.0,1.7789866973230417
090,1,228,24356,43329,123544,GEX008185,GSE187784-9-vs-8-human up,"Up genes in nhdf nc gene manipulation si negative control stimulation subcellular fractionation chromatin normal dermal fibroblast human vs polya nc nhdf nostimulation gene manipulation si negative control stimulation subcellular fractionation total normal dermal fibroblast human (GSE187784, human)",1808,24356,1808,43329,0.0,0.0,1.7789866973230417
090,1,228,24356,43329,123544,GEX008286,GSE214101-4-vs-7-human up,"Up genes in ntshrna mdamb436 breast cell line mda mb 436 epithelial non targeting shrna vs mdm2shrna mdamb231 breast cell line mda mb 231 epithelial mdm2 shrna (GSE214101, human)",1565,24356,1565,43329,0.0,0.0,1.7789866973230417
090,1,228,24356,43329,123544,GEX008599,GSE217399-0-vs-2-human up,"Up genes in bxpc3 vehicle biol rep cell line pancreatic ductal adenocarcinoma vs bxpc3 wb436b 0.1\u00ee\u00bcm bio rep cell line pancreatic ductal adenocarcinoma (GSE217399, human)",1346,24356,1346,43329,0.0,0.0,1.7789866973230417
090,1,228,24356,43329,123544,GEX011755,GSE220620-7-vs-8-human dn,"Dn genes in bxpc 3 cells 1e5 bio rep cell line pdac na lxr inverse agonist time 48 hr vs mia paca 2 cells gw3965 bio rep cell line pdac na lxr agonist time 48 hr (GSE220620, human)",1893,24356,1893,43329,0.0,0.0,1.7789866973230417
090,2,144,21002,43329,123544,GEX002071,"GSE239662,GSE239663-1-vs-2-human up","Up genes comparing Group 1 vs Group 2 (GSE239663, human)",1258,21002,1258,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX004129,GSE221762-6-vs-7-human up,"Up genes in hek293 snc80 1.5h cell line stably expressing dor human embryonic kidney 100 nm vs hek293 ici snc80 6h cell line stably expressing dor human embryonic kidney 174 864 100 um nm (GSE221762, human)",1378,21002,1378,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX010901,GSE213558-1-vs-5-human up,"Up genes in cms replicate mpra vs hek293 pe vaf clone crispr/cas9 (GSE213558, human)",1532,21002,1532,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX014082,"GSE239662,GSE239663-2-vs-1-human dn","Dn genes comparing Group 2 vs Group 1 (GSE239663, human)",1258,21002,1258,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX018309,GSE249903-9-vs-6-human dn,"Dn genes in msto 211h dmso 48h cell line mesothelioma time vs nci h226 xenograft mrk 30mpk 5d cell line mesothelioma time (GSE249903, human)",1906,21002,1906,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX024058,GSE221762-2-vs-6-human dn,"Dn genes in hek293 dpdpe 6h cell line stably expressing dor human embryonic kidney 100 nm vs hek293 snc80 1.5h cell line stably expressing dor human embryonic kidney 100 nm (GSE221762, human)",1482,21002,1482,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX027185,GSE158081-0-vs-5-human dn,"Dn genes in huvec flow 0 min donorid human umbilical vein endothelial cell experimentalcondition flow0min cells vs huvec early culture donorid human umbilical vein endothelial cell experimentalcondition cultureearly cells (GSE158081, human)",1603,21002,1603,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX032806,"GSE227973,GSE227974-2-vs-5-human dn","Dn genes comparing Group 2 vs Group 5 (GSE227974, human)",1536,21002,1536,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX034927,GSE221762-6-vs-8-human up,"Up genes in hek293 snc80 1.5h cell line stably expressing dor human embryonic kidney 100 nm vs hek293 ici 6h cell line stably expressing dor human embryonic kidney 174 864 100 um (GSE221762, human)",1217,21002,1217,43329,0.0,0.0,2.0630892295971814
090,2,144,21002,43329,123544,GEX038838,GSE156184-2-vs-1-human dn,"Dn genes in bleo bleomycin normal human prostate derived primary stromal cells passage 15 20 cell line psc27 vs bleo/ala bleomycin/alpha lipoic acid normal human prostate derived primary stromal cells passage 15 20 cell line psc27 (GSE156184, human)",1326,21002,1326,43329,0.0,0.0,2.0630892295971814
090,3,61,18630,43329,123544,GEX020061,GSE214101-0-vs-5-human up,"Up genes in protac mdamb231 breast cell line mda mb 231 epithelial mdm2 vs protac mdamb436 breast cell line mda mb 436 epithelial mdm2 (GSE214101, human)",1717,18630,1717,43329,0.0,0.0,2.325764895330113
090,3,61,18630,43329,123544,GEX033932,"GSE83563,GSE83565-1-vs-3-human dn","Dn genes comparing Group 1 vs Group 3 (GSE83565, human)",1879,18630,1879,43329,0.0,0.0,2.325764895330113
090,3,61,18630,43329,123544,GEX044749,"GSE161846,GSE161849-3-vs-1-human dn","Dn genes comparing Group 3 vs Group 1 (GSE161849, human)",1349,18630,1349,43329,0.0,0.0,2.325764895330113
090,3,61,18630,43329,123544,GEX098330,GSE64962-4-vs-6-human dn,"Dn genes in corr l leucine total rna type seq corrected timepoint hours human fibroblast vs mut l leucine rpf type ribosomal profiling esco2 mutant timepoint hours human fibroblast (GSE64962, human)",1715,18630,1715,43329,0.0,0.0,2.325764895330113
090,3,61,18630,43329,123544,GEX001064,"GSE247717,GSE247722-1-vs-0-human dn","Dn genes comparing Group 1 vs Group 0 (GSE247722, human)",1854,18630,1854,43329,0.0,0.0,2.3257648953301127
090,3,61,18630,43329,123544,GEX002898,"GSE255774,GSE255775-2-vs-0-human dn","Dn genes comparing Group 2 vs Group 0 (GSE255775, human)",1988,18630,1988,43329,0.0,0.0,2.3257648953301127
090,3,61,18630,43329,123544,GEX003977,"GSE232571,GSE232573-2-vs-4-human dn","Dn genes comparing Group 2 vs Group 4 (GSE232573, human)",1363,18630,1363,43329,0.0,0.0,2.3257648953301127
090,3,61,18630,43329,123544,GEX007443,GSE233647-3-vs-5-human up,"Up genes in pc3dr cell line pc3 dr pca bone metastasis ru486 lines vs du145dr cell line du 145dr pca central nervous system metastasis doc lines (GSE233647, human)",1624,18630,1624,43329,0.0,0.0,2.3257648953301127
090,3,61,18630,43329,123544,GEX012989,"GSE241448,GSE241450-11-vs-3-human dn","Dn genes comparing Group 11 vs Group 3 (GSE241450, human)",1353,18630,1353,43329,0.0,0.0,2.3257648953301127
090,3,61,18630,43329,123544,GEX013121,GSE217210-8-vs-0-human up,"Up genes in primary syncytiotrophoblasts dmso placenta cell line n/ male vs trophoblast 90um mehp placenta cell line htr 8/svneo n/ (GSE217210, human)",1433,18630,1433,43329,0.0,0.0,2.3257648953301127
090,4,373,36204,43329,123544,GEX085967,"GSE211052,GSE211054-3-vs-5-human dn","Dn genes comparing Group 3 vs Group 5 (GSE211054, human)",1996,36204,1996,43329,1.5949476127989418e-160,1.2346398007892585e-155,1.1968014584023863
090,4,373,36204,43329,123544,GEX028692,"GSE255774,GSE255775-4-vs-3-human dn","Dn genes comparing Group 4 vs Group 3 (GSE255775, human)",1994,36204,1994,43329,2.328511283537521e-160,1.2346398007892585e-155,1.1968014584023865
090,4,373,36204,43329,123544,GEX068985,GSE187345-3-vs-8-human dn,"Dn genes in cold l exposure long (90 mins) div 40 ipsc derived sensory neurons vs heat l exposure long (90 mins) div 40 ipsc derived sensory neurons (GSE187345, human)",1992,36204,1992,43329,3.3993941121492385e-160,1.2346398007892585e-155,1.1968014584023865
090,4,373,36204,43329,123544,GEX033868,"GSE255774,GSE255775-4-vs-0-human dn","Dn genes comparing Group 4 vs Group 0 (GSE255775, human)",1989,36204,1989,43329,5.996113777063678e-160,1.2346398007892585e-155,1.1968014584023865
090,4,373,36204,43329,123544,GEX083892,GSE207310-8-vs-7-human dn,"Dn genes in liver biopsy sex female preservation rnalater steatosis activity fibrosis score kleiner grade nafld vs liver biopsy sex preservation snap frozen steatosis activity fibrosis score kleiner grade 2 nafld (GSE207310, human)",1989,36204,1989,43329,5.996113777063678e-160,1.2346398007892585e-155,1.1968014584023865
090,4,373,36204,43329,123544,GEX104126,GSE207310-7-vs-8-human up,"Up genes in liver biopsy sex preservation snap frozen steatosis activity fibrosis score kleiner grade 2 nafld vs liver biopsy sex female preservation rnalater steatosis activity fibrosis score kleiner grade nafld (GSE207310, human)",1989,36204,1989,43329,5.996113777063678e-160,1.2346398007892585e-155,1.1968014584023865
090,4,373,36204,43329,123544,GEX074414,"GSE211052,GSE211054-3-vs-6-human dn","Dn genes comparing Group 3 vs Group 6 (GSE211054, human)",1987,36204,1987,43329,8.753286799142097e-160,1.544880091876016e-155,1.1968014584023863
090,4,373,36204,43329,123544,GEX058954,"GSE102469,GSE102472-2-vs-5-human dn","Dn genes comparing Group 2 vs Group 5 (GSE102472, human)",1982,36204,1982,43329,2.2536481562179495e-159,3.0936078645754485e-155,1.1968014584023865
090,4,373,36204,43329,123544,GEX076755,GSE109001-6-vs-8-human dn,"Dn genes in phaastro primary adult astrocyte donor gender male age 27yrs vs c9 ltnes d29 hipsc derived astrocyte donor gender male age teenager (GSE109001, human)",1982,36204,1982,43329,2.2536481562179495e-159,3.0936078645754485e-155,1.1968014584023865
090,4,373,36204,43329,123544,GEX001291,"GSE209632,GSE209820-0-vs-3-human up","Up genes comparing Group 0 vs Group 3 (GSE209820, human)",1977,36204,1977,43329,5.801581534507649e-159,6.515914446356482e-155,1.1968014584023865
090,5,172,10290,43329,123544,GEX044165,GSE140997-2-vs-7-human up,"Up genes in rna seq cell line h9 control (wild type crispr (random)) 3 human embryonic stem cells vs rna seq cell line hek293 nsun6 knockout (clone 2 nucleotide indel) 4 human embryonic kidney 293 cells (GSE140997, human)",1764,10290,1764,43329,0.0,0.0,4.2107871720116625
090,5,172,10290,43329,123544,GEX003293,"GSE227973,GSE227974-1-vs-2-human dn","Dn genes comparing Group 1 vs Group 2 (GSE227974, human)",748,10290,748,43329,0.0,0.0,4.210787172011662
090,5,172,10290,43329,123544,GEX018998,GSE221762-1-vs-8-human up,"Up genes in hek293 ici 1.5h cell line stably expressing dor human embryonic kidney 174 864 100 um vs hek293 ici 6h cell line stably expressing dor human embryonic kidney 174 864 100 um (GSE221762, human)",1718,10290,1718,43329,0.0,0.0,4.210787172011662
090,5,172,10290,43329,123544,GEX022152,GSE221762-1-vs-7-human up,"Up genes in hek293 ici 1.5h cell line stably expressing dor human embryonic kidney 174 864 100 um vs hek293 ici snc80 6h cell line stably expressing dor human embryonic kidney 174 864 100 um nm (GSE221762, human)",1719,10290,1719,43329,0.0,0.0,4.210787172011662
090,5,172,10290,43329,123544,GEX038945,GSE114311-0-vs-3-human dn,"Dn genes in hnrnpg pc par clip antibody rabbit anti (ab190352 abcam) hek293t vs ncv cell line hek293t/17 sirna transfection hnrnpg plasmid pcmv3 flag barcode (GSE114311, human)",1615,10290,1615,43329,0.0,0.0,4.210787172011662
090,5,172,10290,43329,123544,GEX043842,GSE106368-3-vs-4-human dn,"Dn genes in untreated 293hek small parental cells 293 atcc number crl 1573 embrionic kidney (pubmed id 886304) cell line flp rex (invitrogen) experimental set grsf1 sequenced rna species ( ~20 ~200 nucleotides) sample type control vs pnpase silenced parental cells 293 atcc number crl 1573 embrionic kidney (pubmed id 886304) cell line transgenic flp rex experimental set degradosome (hsuv3 pnpase) sequenced rna species long (> ~100 nucleotides) rrna depleted (GSE106368, human)",815,10290,815,43329,0.0,0.0,4.210787172011662
090,5,172,10290,43329,123544,GEX054085,GSE132447-5-vs-10-human up,"Up genes in rna seq tat 6 hr recovery replicate primary neurons vs small rna seq heat shock hr recovery replicate primary neurons (GSE132447, human)",549,10290,549,43329,0.0,0.0,4.210787172011662
