GS_ID_A,GS_ID_B,overlap,szymkiewicz_simpson,jaccard,npmi,size_a,size_b,union,composite
GEX046260,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX046260,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX046260,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX046260,GEX092596,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX046260,GEX122121,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX047513,GEX066004,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX047513,GEX080930,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX047513,GEX059028,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX047513,GEX121734,7,1.0,1.0,1.0,7,7,7,1.0
GEX047513,GEX108874,7,1.0,1.0,1.0,7,7,7,1.0
GEX047513,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX047513,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX047513,GEX087591,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX047513,GEX056014,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX047513,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX047513,GEX103713,7,1.0,1.0,1.0,7,7,7,1.0
GEX047513,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX047513,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX047513,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX047513,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX048371,GEX098799,7,1.0,1.0,1.0,7,7,7,1.0
GEX049915,GEX056014,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX049915,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX049915,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX049915,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX049915,GEX059028,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX049915,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX049915,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX049915,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX049915,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX050592,GEX079594,7,1.0,1.0,1.0,7,7,7,1.0
GEX054287,GEX056014,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX054287,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX054287,GEX071222,7,1.0,1.0,1.0,7,7,7,1.0
GEX054287,GEX091640,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX054287,GEX079080,7,1.0,1.0,1.0,7,7,7,1.0
GEX054287,GEX066646,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX054287,GEX107095,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX054287,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX054287,GEX112623,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX054287,GEX114416,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX054287,GEX066938,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX054287,GEX065394,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX054287,GEX112685,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX054287,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX054287,GEX096449,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX054287,GEX099362,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX054287,GEX092300,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX054287,GEX122808,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX054287,GEX083684,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX054287,GEX122138,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX054287,GEX120762,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX054287,GEX067114,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX054287,GEX093626,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX054287,GEX055308,7,1.0,1.0,1.0,7,7,7,1.0
GEX054287,GEX078223,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX054287,GEX086477,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX054287,GEX066701,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX054287,GEX098502,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX054287,GEX091747,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX054287,GEX083907,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX054287,GEX101743,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX054287,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX054287,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX054287,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX054287,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX054287,GEX092596,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX054287,GEX122121,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX055308,GEX056014,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX055308,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX055308,GEX071222,7,1.0,1.0,1.0,7,7,7,1.0
GEX055308,GEX091640,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX055308,GEX079080,7,1.0,1.0,1.0,7,7,7,1.0
GEX055308,GEX066646,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX055308,GEX107095,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX055308,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX055308,GEX112623,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX055308,GEX114416,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX055308,GEX066938,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX055308,GEX065394,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX055308,GEX112685,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX055308,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX055308,GEX096449,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX055308,GEX099362,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX055308,GEX092300,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX055308,GEX122808,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX055308,GEX083684,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX055308,GEX122138,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX055308,GEX120762,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX055308,GEX067114,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX055308,GEX093626,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX055308,GEX078223,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX055308,GEX086477,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX055308,GEX066701,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX055308,GEX098502,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX055308,GEX091747,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX055308,GEX083907,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX055308,GEX101743,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX055308,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX055308,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX055308,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX055308,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX055308,GEX092596,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX055308,GEX122121,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX068283,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX068283,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX068283,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX068283,GEX090246,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX068283,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX068283,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX068283,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX068283,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX071222,GEX091640,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX071222,GEX079080,7,1.0,1.0,1.0,7,7,7,1.0
GEX071222,GEX107095,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX071222,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX071222,GEX112623,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX071222,GEX114416,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX071222,GEX112685,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX071222,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX071222,GEX096449,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX071222,GEX099362,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX071222,GEX092300,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX071222,GEX122808,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX071222,GEX083684,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX071222,GEX122138,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX071222,GEX120762,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX071222,GEX093626,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX071222,GEX078223,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX071222,GEX086477,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX071222,GEX098502,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX071222,GEX091747,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX071222,GEX083907,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX071222,GEX101743,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX071222,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX071222,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX071222,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX071222,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX071222,GEX092596,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX071222,GEX122121,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX076265,GEX118990,7,1.0,1.0,1.0,7,7,7,1.0
GEX079080,GEX091640,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX079080,GEX107095,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX079080,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX079080,GEX112623,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX079080,GEX114416,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX079080,GEX112685,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX079080,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX079080,GEX096449,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX079080,GEX099362,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX079080,GEX092300,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX079080,GEX122808,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX079080,GEX083684,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX079080,GEX122138,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX079080,GEX120762,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX079080,GEX093626,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX079080,GEX086477,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX079080,GEX098502,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX079080,GEX091747,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX079080,GEX083907,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX079080,GEX101743,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX079080,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX079080,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX079080,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX079080,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX079080,GEX092596,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX079080,GEX122121,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX083335,GEX107330,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX083335,GEX103926,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX083388,GEX092300,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX083388,GEX083907,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX083388,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX083388,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX083388,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX083388,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX083388,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX083388,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX090015,GEX091640,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX090015,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX090015,GEX112623,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX090015,GEX112685,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX090015,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX090015,GEX099362,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX090015,GEX092300,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX090015,GEX122138,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX090015,GEX107724,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX090015,GEX093626,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX090015,GEX117058,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX090015,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX090015,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX090015,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX090015,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX095339,GEX096470,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX099680,GEX114743,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX099680,GEX119288,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX103713,GEX121734,7,1.0,1.0,1.0,7,7,7,1.0
GEX103713,GEX108874,7,1.0,1.0,1.0,7,7,7,1.0
GEX103713,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX103713,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX103713,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX103713,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX103713,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX103713,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX104027,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX104027,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX104027,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX104027,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX104027,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX104027,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX108874,GEX121734,7,1.0,1.0,1.0,7,7,7,1.0
GEX108874,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX108874,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX108874,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX108874,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX108874,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX110415,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX110415,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX110415,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX110415,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX110415,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX112560,GEX114416,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX112560,GEX112685,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX112560,GEX115131,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX112560,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX112560,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX112560,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX112560,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX112560,GEX122121,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX113038,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX113038,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX113038,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX113038,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX118416,GEX119068,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX121181,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX121734,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX005490,GEX013789,8,1.0,0.61538464,0.9457949,8,13,13,0.9230769
GEX012848,GEX031978,8,1.0,1.0,1.0,8,8,8,1.0
GEX024765,GEX056014,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX071222,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX024765,GEX079080,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX024765,GEX054287,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX024765,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX044888,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX024765,GEX066938,8,1.0,0.6666667,0.95473135,8,12,12,0.93333334
GEX024765,GEX065394,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX024765,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX092300,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX024765,GEX119455,8,1.0,0.53333336,0.9298182,8,15,15,0.9066667
GEX024765,GEX046260,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX024765,GEX039983,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX055308,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX024765,GEX078223,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX024765,GEX066701,8,1.0,0.72727275,0.9644458,8,11,11,0.9454546
GEX024765,GEX091747,8,1.0,0.6666667,0.95473135,8,12,12,0.93333334
GEX024765,GEX083907,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX024765,GEX106641,8,1.0,0.53333336,0.9298182,8,15,15,0.9066667
GEX024765,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX106689,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX122211,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX118554,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX024765,GEX032838,8,1.0,0.72727275,0.9644458,8,11,11,0.9454546
GEX028735,GEX111245,8,1.0,1.0,1.0,8,8,8,1.0
GEX047100,GEX092823,8,1.0,1.0,1.0,8,8,8,1.0
GEX052006,GEX056014,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX052006,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX052006,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX052006,GEX065394,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX052006,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX052006,GEX092300,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX052006,GEX078223,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX052006,GEX083907,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX052006,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX052006,GEX106689,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX052006,GEX122211,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX052006,GEX118554,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056386,GEX059028,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX056386,GEX122211,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056386,GEX118554,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056386,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056386,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056386,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056386,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056386,GEX106689,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056517,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056517,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056517,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056517,GEX059028,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX056517,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056517,GEX106689,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056517,GEX122211,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX056517,GEX118554,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX058352,GEX059028,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX058352,GEX122211,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX058352,GEX118554,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX058352,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX058352,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX058352,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX058352,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX058352,GEX106689,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX062282,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX062282,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX062282,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX062282,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX062282,GEX106689,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX062282,GEX122211,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX062282,GEX118554,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX065859,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX065859,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX065859,GEX071776,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX065859,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX065859,GEX099517,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX065859,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX065859,GEX106689,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX065859,GEX122211,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX065859,GEX118554,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX066646,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX066646,GEX071222,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX066646,GEX079080,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX066646,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX066646,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX066646,GEX092300,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX066646,GEX078223,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX066646,GEX083907,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX066646,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX066646,GEX106689,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX066646,GEX122211,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX066646,GEX118554,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX067114,GEX070403,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX067114,GEX071222,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX067114,GEX091640,8,1.0,0.8888889,0.98684996,8,9,9,0.9777778
GEX067114,GEX079080,7,1.0,0.875,0.98531073,8,7,8,0.975
GEX067114,GEX110926,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX067114,GEX112623,8,1.0,0.6666667,0.95473135,8,12,12,0.93333334
GEX067114,GEX114416,8,1.0,0.8,0.97508687,8,10,10,0.96000004
GEX067114,GEX105891,8,1.0,0.5,0.9226128,8,16,16,0.90000004
GEX067114,GEX112685,8,1.0,0.72727275,0.9644458,8,11,11,0.9454546
GEX067114,GEX119631,5,1.0,0.625,0.95014215,8,5,8,0.925
GEX067114,GEX099362,8,1.0,0.8888889,0.98684996,8,9,9,0.9777778
GEX067114,GEX092300,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX067114,GEX122138,8,1.0,0.8,0.97508687,8,10,10,0.96000004
GEX067114,GEX078223,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX067114,GEX091747,8,1.0,0.6666667,0.95473135,8,12,12,0.93333334
GEX067114,GEX083907,6,1.0,0.75,0.9688809,8,6,8,0.95000005
GEX067114,GEX106641,8,1.0,0.53333336,0.9298182,8,15,15,0.9066667
GEX067114,GEX118398,5,1.0,0.625,0.95014215,8,5,8,0.925
